"","pathway","transcriptome_pval","transcriptome_padj","proteome_pval","proteome_padj","phosphoproteome_pval","phosphoproteome_padj","combined_pval","combined_padj","Contrast","negativelog10FDR","Pathway","Algorithm"
"109","(KEGG) HIF-1 signaling pathway",0.928802588996764,0.99777941227978,0.751895991332611,0.945329814828967,0.930372148859544,0.972973762067892,0.999883021168933,1,"X1O2NoCyA - X1O2PlusCyA",0,"Hif-1 Signaling Pathway","multiGSEA"
"110","(KEGG) FoxO signaling pathway",0.80709219858156,0.99777941227978,0.903575297941495,0.96734033231648,0.0893719806763285,0.942982456140351,0.999852156391516,1,"X1O2NoCyA - X1O2PlusCyA",0,"Foxo Signaling Pathway","multiGSEA"
"111","(KEGG) Phosphatidylinositol signaling system",0.625,0.99777941227978,0.164096916299559,0.834739852141163,0.358942065491184,0.94823154491213,0.999167445209076,1,"X1O2NoCyA - X1O2PlusCyA",0,"Phosphatidylinositol Signaling System","multiGSEA"
"112","(KEGG) Sphingolipid signaling pathway",0.893890675241158,0.99777941227978,0.668838219326819,0.945329814828967,0.382113821138211,0.94823154491213,0.999773308934072,1,"X1O2NoCyA - X1O2PlusCyA",0,"Sphingolipid Signaling Pathway","multiGSEA"
"113","(KEGG) Phospholipase D signaling pathway",0.545985401459854,0.979994958225295,0.0943396226415094,0.712806230057866,0.701282051282051,0.951582618025751,0.993216789780262,1,"X1O2NoCyA - X1O2PlusCyA",0,"Phospholipase D Signaling Pathway","multiGSEA"
"114","(KEGG) Neuroactive ligand-receptor interaction",0.702160493827161,0.99777941227978,0.700934579439252,0.945329814828967,NA,NA,0.999166471523634,1,"X1O2NoCyA - X1O2PlusCyA",0,"Neuroactive Ligand-Receptor Interaction","multiGSEA"
"115","(KEGG) Cell cycle",3.43642309494631e-07,0.00010687275825283,0.37435367114788,0.945329814828967,0.78125,0.951582618025751,0.399594146823595,1,"X1O2NoCyA - X1O2PlusCyA",0,"Cell Cycle","multiGSEA"
"116","(KEGG) Oocyte meiosis",2.83550907653324e-05,0.00293947774267279,0.960763520678685,0.974895220354769,0.28125,0.942982456140351,0.674603288715117,1,"X1O2NoCyA - X1O2PlusCyA",0,"Oocyte Meiosis","multiGSEA"
"117","(KEGG) p53 signaling pathway",0.0191979993701805,0.364753086419753,0.90668202764977,0.96734033231648,0.986394557823129,0.986394557823129,0.983803342885803,1,"X1O2NoCyA - X1O2PlusCyA",0,"P53 Signaling Pathway","multiGSEA"
"118","(KEGG) Sulfur relay system",0.510476190476191,0.975155144256941,0.555555555555556,0.945329814828967,0.769230769230769,0.951582618025751,0.998720117459864,1,"X1O2NoCyA - X1O2PlusCyA",0,"Sulfur Relay System","multiGSEA"
"119","(KEGG) SNARE interactions in vesicular transport",0.131666666666667,0.620429292929293,0.214723926380368,0.856070390700678,0.674698795180723,0.951582618025751,0.959878310547361,1,"X1O2NoCyA - X1O2PlusCyA",0,"Snare Interactions In Vesicular Transport","multiGSEA"
"120","(KEGG) Autophagy - other",0.747107438016529,0.99777941227978,0.620689655172414,0.945329814828967,0.113888888888889,0.942982456140351,0.999748719467306,1,"X1O2NoCyA - X1O2PlusCyA",0,"Autophagy - Other","multiGSEA"
"121","(KEGG) Mitophagy - animal",0.314199395770393,0.82591376057027,0.0909090909090909,0.712806230057866,0.253968253968254,0.942982456140351,0.962320288045871,1,"X1O2NoCyA - X1O2PlusCyA",0,"Mitophagy - Animal","multiGSEA"
"122","(KEGG) Autophagy - animal",0.474576271186441,0.963973577235772,0.881606765327696,0.96734033231648,0.697072072072072,0.951582618025751,0.998897937987509,1,"X1O2NoCyA - X1O2PlusCyA",0,"Autophagy - Animal","multiGSEA"
"123","(KEGG) Protein processing in endoplasmic reticulum",1.97573289357848e-05,0.00293947774267279,0.461711711711712,0.945329814828967,0.843537414965986,0.951582618025751,0.615153544237499,1,"X1O2NoCyA - X1O2PlusCyA",0,"Protein Processing In Endoplasmic Reticulum","multiGSEA"
"124","(KEGG) Endocytosis",0.916149068322981,0.99777941227978,0.993499458288191,0.996789191593781,0.967621419676214,0.980320464566082,0.999994727196122,1,"X1O2NoCyA - X1O2PlusCyA",0,"Endocytosis","multiGSEA"
"125","(KEGG) Phagosome",0.109452736318408,0.603174603174603,0.818181818181818,0.959332906889522,0.713333333333333,0.951582618025751,0.98282627774657,1,"X1O2NoCyA - X1O2PlusCyA",0,"Phagosome","multiGSEA"
"126","(KEGG) Peroxisome",0.463687150837989,0.958616901150548,0.928571428571429,0.968493150684932,0.199170124481328,0.942982456140351,0.998593024399169,1,"X1O2NoCyA - X1O2PlusCyA",0,"Peroxisome","multiGSEA"
"127","(KEGG) mTOR signaling pathway",0.607142857142857,0.99777941227978,0.857754010695187,0.96734033231648,0.792192881745121,0.951582618025751,0.999876468436087,1,"X1O2NoCyA - X1O2PlusCyA",0,"Mtor Signaling Pathway","multiGSEA"
"128","(KEGG) PI3K-Akt signaling pathway",0.445887445887446,0.936966186966187,0.778578784757981,0.947427195910315,0.291759465478842,0.94823154491213,0.997098066069607,1,"X1O2NoCyA - X1O2PlusCyA",0,"Pi3k-Akt Signaling Pathway","multiGSEA"
"129","(KEGG) AMPK signaling pathway",0.0622222222222222,0.530211101639673,0.715071507150715,0.945329814828967,0.824372759856631,0.951582618025751,0.972999387217749,1,"X1O2NoCyA - X1O2PlusCyA",0,"Ampk Signaling Pathway","multiGSEA"
"130","(KEGG) Apoptosis",0.223001402524544,0.70053975944579,0.648246546227418,0.945329814828967,0.769323671497585,0.951582618025751,0.985618613684355,1,"X1O2NoCyA - X1O2PlusCyA",0,"Apoptosis","multiGSEA"
"131","(KEGG) Longevity regulating pathway",0.307692307692308,0.82591376057027,0.655210643015521,0.945329814828967,0.931490384615385,0.972973762067892,0.995035398310829,1,"X1O2NoCyA - X1O2PlusCyA",0,"Longevity Regulating Pathway","multiGSEA"
"132","(KEGG) Longevity regulating pathway - multiple species",0.514285714285714,0.975155144256941,0.670506912442396,0.945329814828967,0.949612403100775,0.98,0.999409206219624,1,"X1O2NoCyA - X1O2PlusCyA",0,"Longevity Regulating Pathway - Multiple Species","multiGSEA"
"133","(KEGG) Apoptosis - multiple species",0.432835820895522,0.936966186966187,0.883495145631068,0.96734033231648,0.895408163265306,0.962563775510204,0.998538512222057,1,"X1O2NoCyA - X1O2PlusCyA",0,"Apoptosis - Multiple Species","multiGSEA"
"134","(KEGG) Ferroptosis",0.386120996441281,0.902884435287507,0.237752161383285,0.857606010703993,0.719444444444444,0.951582618025751,0.989982020423357,1,"X1O2NoCyA - X1O2PlusCyA",0,"Ferroptosis","multiGSEA"
"135","(KEGG) Necroptosis",0.71063829787234,0.99777941227978,0.609257265877287,0.945329814828967,0.39975845410628,0.94823154491213,0.999773308934072,1,"X1O2NoCyA - X1O2PlusCyA",0,"Necroptosis","multiGSEA"
"136","(KEGG) Cellular senescence",0.135036496350365,0.622762884533554,0.366357069143447,0.945329814828967,0.730337078651685,0.951582618025751,0.980473444102135,1,"X1O2NoCyA - X1O2PlusCyA",0,"Cellular Senescence","multiGSEA"
"137","(KEGG) Cardiac muscle contraction",0.438636363636364,0.936966186966187,0.198847262247839,0.839458869993221,NA,NA,0.962734922171631,1,"X1O2NoCyA - X1O2PlusCyA",0,"Cardiac Muscle Contraction","multiGSEA"
"138","(KEGG) Adrenergic signaling in cardiomyocytes",0.066006600660066,0.540211915928435,0.418502202643172,0.945329814828967,0.833097595473833,0.951582618025751,0.97389250294635,1,"X1O2NoCyA - X1O2PlusCyA",0,"Adrenergic Signaling In Cardiomyocytes","multiGSEA"
"139","(KEGG) Vascular smooth muscle contraction",0.901033973412112,0.99777941227978,0.610986547085202,0.945329814828967,0.252564102564103,0.942982456140351,0.999748719467306,1,"X1O2NoCyA - X1O2PlusCyA",0,"Vascular Smooth Muscle Contraction","multiGSEA"
"140","(KEGG) Wnt signaling pathway",0.797202797202797,0.99777941227978,0.672095548317047,0.945329814828967,0.0743073047858942,0.942982456140351,0.999748719467306,1,"X1O2NoCyA - X1O2PlusCyA",0,"Wnt Signaling Pathway","multiGSEA"
"141","(KEGG) Notch signaling pathway",0.154559505409583,0.63077452418464,0.0813106796116505,0.665868538441354,0.308011049723757,0.94823154491213,0.916220171902474,1,"X1O2NoCyA - X1O2PlusCyA",0,"Notch Signaling Pathway","multiGSEA"
"142","(KEGG) Hedgehog signaling pathway",0.801626016260163,0.99777941227978,0.246835443037975,0.879895755770663,0.961595273264402,0.980320464566082,0.999776130558262,1,"X1O2NoCyA - X1O2PlusCyA",0,"Hedgehog Signaling Pathway","multiGSEA"
"143","(KEGG) TGF-beta signaling pathway",0.679941002949852,0.99777941227978,0.620967741935484,0.945329814828967,0.7001414427157,0.951582618025751,0.99978875637734,1,"X1O2NoCyA - X1O2PlusCyA",0,"Tgf-Beta Signaling Pathway","multiGSEA"
"144","(KEGG) Axon guidance",0.965397923875433,0.99777941227978,0.106175514626219,0.720358731727985,0.261077844311377,0.942982456140351,0.998086459413488,1,"X1O2NoCyA - X1O2PlusCyA",0,"Axon Guidance","multiGSEA"
"145","(KEGG) VEGF signaling pathway",0.918079096045198,0.99777941227978,0.116493656286044,0.720358731727985,0.335135135135135,0.94823154491213,0.998247442449842,1,"X1O2NoCyA - X1O2PlusCyA",0,"Vegf Signaling Pathway","multiGSEA"
"146","(KEGG) Apelin signaling pathway",0.340909090909091,0.848181818181818,0.940528634361233,0.969320327249843,0.920289855072464,0.969121561668145,0.997043576338942,1,"X1O2NoCyA - X1O2PlusCyA",0,"Apelin Signaling Pathway","multiGSEA"
"147","(KEGG) Osteoclast differentiation",0.840057636887608,0.99777941227978,0.54978354978355,0.945329814828967,0.777085927770859,0.951582618025751,0.99978875637734,1,"X1O2NoCyA - X1O2PlusCyA",0,"Osteoclast Differentiation","multiGSEA"
"148","(KEGG) Hippo signaling pathway",0.193771626297578,0.678014422270669,0.715376226826609,0.945329814828967,0.112373737373737,0.942982456140351,0.982295593505321,1,"X1O2NoCyA - X1O2PlusCyA",0,"Hippo Signaling Pathway","multiGSEA"
"149","(KEGG) Hippo signaling pathway - multiple species",0.650753768844221,0.99777941227978,0.75,0.945329814828967,0.124416796267496,0.942982456140351,0.999748719467306,1,"X1O2NoCyA - X1O2PlusCyA",0,"Hippo Signaling Pathway - Multiple Species","multiGSEA"
"150","(KEGG) Focal adhesion",0.896797153024911,0.99777941227978,0.161670235546039,0.834739852141163,0.238095238095238,0.942982456140351,0.99908573183492,1,"X1O2NoCyA - X1O2PlusCyA",0,"Focal Adhesion","multiGSEA"
"151","(KEGG) ECM-receptor interaction",0.739010989010989,0.99777941227978,0.811538461538462,0.957651344336062,0.918681318681319,0.969121561668145,0.999898982200673,1,"X1O2NoCyA - X1O2PlusCyA",0,"Ecm-Receptor Interaction","multiGSEA"
"152","(KEGG) Cell adhesion molecules",0.284403669724771,0.796842714273907,0.0155060417258745,0.282884999078517,0.661016949152542,0.951582618025751,0.865743210814936,1,"X1O2NoCyA - X1O2PlusCyA",0,"Cell Adhesion Molecules","multiGSEA"
"153","(KEGG) Adherens junction",0.028199583696718,0.364753086419753,0.385844748858447,0.945329814828967,0.878378378378378,0.953698936221888,0.955038071283661,1,"X1O2NoCyA - X1O2PlusCyA",0,"Adherens Junction","multiGSEA"
"154","(KEGG) Tight junction",0.00237662705745023,0.105590144981003,0.588735387885229,0.945329814828967,0.632,0.951582618025751,0.877217055105047,1,"X1O2NoCyA - X1O2PlusCyA",0,"Tight Junction","multiGSEA"
"155","(KEGG) Gap junction",0.494219653179191,0.963973577235772,0.176674364896074,0.834739852141163,0.310734463276836,0.94823154491213,0.994460895574217,1,"X1O2NoCyA - X1O2PlusCyA",0,"Gap Junction","multiGSEA"
"156","(KEGG) Signaling pathways regulating pluripotency of stem cells",0.597058823529412,0.99777941227978,0.404844290657439,0.945329814828967,0.959459459459459,0.980320464566082,0.999913872060921,1,"X1O2NoCyA - X1O2PlusCyA",0,"Signaling Pathways Regulating Pluripotency Of Stem Cells","multiGSEA"
"157","(KEGG) Complement and coagulation cascades",0.43801652892562,0.936966186966187,0.462797619047619,0.945329814828967,NA,NA,0.986582950034994,1,"X1O2NoCyA - X1O2PlusCyA",0,"Complement And Coagulation Cascades","multiGSEA"
"158","(KEGG) Platelet activation",0.122186495176849,0.603174603174603,0.869047619047619,0.96734033231648,0.81981981981982,0.951582618025751,0.985137823365044,1,"X1O2NoCyA - X1O2PlusCyA",0,"Platelet Activation","multiGSEA"
"159","(KEGG) Antigen processing and presentation",0.7398753894081,0.99777941227978,0.563084112149533,0.945329814828967,0.279863481228669,0.942982456140351,0.999748719467306,1,"X1O2NoCyA - X1O2PlusCyA",0,"Antigen Processing And Presentation","multiGSEA"
"160","(KEGG) Renin-angiotensin system",0.485655737704918,0.963973577235772,NA,NA,NA,NA,0.963973577235772,1,"X1O2NoCyA - X1O2PlusCyA",0,"Renin-Angiotensin System","multiGSEA"
"161","(KEGG) Toll-like receptor signaling pathway",0.961820851688693,0.99777941227978,0.667792792792793,0.945329814828967,0.833333333333333,0.951582618025751,0.99978875637734,1,"X1O2NoCyA - X1O2PlusCyA",0,"Toll-Like Receptor Signaling Pathway","multiGSEA"
"162","(KEGG) NOD-like receptor signaling pathway",0.267882187938289,0.77140148563711,0.93836344314559,0.969320327249843,0.853046594982079,0.951582618025751,0.99320716553512,1,"X1O2NoCyA - X1O2PlusCyA",0,"Nod-Like Receptor Signaling Pathway","multiGSEA"
"163","(KEGG) RIG-I-like receptor signaling pathway",0.0401234567901235,0.415946502057613,0.358208955223881,0.945329814828967,0.823607427055703,0.951582618025751,0.960839028127393,1,"X1O2NoCyA - X1O2PlusCyA",0,"Rig-I-Like Receptor Signaling Pathway","multiGSEA"
"164","(KEGG) Cytosolic DNA-sensing pathway",0.15702479338843,0.63077452418464,0.797246558197747,0.951046091078415,0.236923076923077,0.942982456140351,0.980335929773665,1,"X1O2NoCyA - X1O2PlusCyA",0,"Cytosolic Dna-Sensing Pathway","multiGSEA"
"165","(KEGG) C-type lectin receptor signaling pathway",0.844250363901019,0.99777941227978,0.48568281938326,0.945329814828967,0.51010101010101,0.951582618025751,0.99978875637734,1,"X1O2NoCyA - X1O2PlusCyA",0,"C-Type Lectin Receptor Signaling Pathway","multiGSEA"
"166","(KEGG) JAK-STAT signaling pathway",0.890322580645161,0.99777941227978,0.706697459584296,0.945329814828967,0.560846560846561,0.951582618025751,0.99978875637734,1,"X1O2NoCyA - X1O2PlusCyA",0,"Jak-Stat Signaling Pathway","multiGSEA"
"167","(KEGG) Natural killer cell mediated cytotoxicity",0.11353711790393,0.603174603174603,0.233766233766234,0.857606010703993,0.276515151515151,0.942982456140351,0.95361485779317,1,"X1O2NoCyA - X1O2PlusCyA",0,"Natural Killer Cell Mediated Cytotoxicity","multiGSEA"
"168","(KEGG) IL-17 signaling pathway",0.170175438596491,0.656325841511027,0.745535714285714,0.945329814828967,0.937704918032787,0.975515600211528,0.989090812845563,1,"X1O2NoCyA - X1O2PlusCyA",0,"Il-17 Signaling Pathway","multiGSEA"
"169","(KEGG) Th1 and Th2 cell differentiation",0.634375,0.99777941227978,0.0498891352549889,0.539871713652201,0.285087719298246,0.942982456140351,0.995509196106141,1,"X1O2NoCyA - X1O2PlusCyA",0,"Th1 And Th2 Cell Differentiation","multiGSEA"
"170","(KEGG) Th17 cell differentiation",0.371165644171779,0.887942425672487,0.0964523281596452,0.712806230057866,0.260204081632653,0.942982456140351,0.973718619787647,1,"X1O2NoCyA - X1O2PlusCyA",0,"Th17 Cell Differentiation","multiGSEA"
"171","(KEGG) T cell receptor signaling pathway",0.8801261829653,0.99777941227978,0.228013029315961,0.857606010703993,0.794554455445545,0.951582618025751,0.999356221558348,1,"X1O2NoCyA - X1O2PlusCyA",0,"T Cell Receptor Signaling Pathway","multiGSEA"
"172","(KEGG) B cell receptor signaling pathway",0.590625,0.99777941227978,0.386782231852654,0.945329814828967,0.320048309178744,0.94823154491213,0.999773308934072,1,"X1O2NoCyA - X1O2PlusCyA",0,"B Cell Receptor Signaling Pathway","multiGSEA"
"173","(KEGG) Fc epsilon RI signaling pathway",0.961715160796325,0.99777941227978,0.115296803652968,0.720358731727985,0.179378531073446,0.942982456140351,0.998086459413488,1,"X1O2NoCyA - X1O2PlusCyA",0,"Fc Epsilon Ri Signaling Pathway","multiGSEA"
"174","(KEGG) Fc gamma R-mediated phagocytosis",0.2125,0.695657894736842,0.126651982378855,0.765740829883508,0.536802030456853,0.951582618025751,0.952809052279192,1,"X1O2NoCyA - X1O2PlusCyA",0,"Fc Gamma R-Mediated Phagocytosis","multiGSEA"
"175","(KEGG) TNF signaling pathway",0.199706314243759,0.68251278823966,0.535398230088496,0.945329814828967,0.430894308943089,0.94823154491213,0.98375850712146,1,"X1O2NoCyA - X1O2PlusCyA",0,"Tnf Signaling Pathway","multiGSEA"
"176","(KEGG) Leukocyte transendothelial migration",0.204747774480712,0.684694170575285,0.129955947136564,0.765740829883508,0.0964912280701754,0.942982456140351,0.94614142576321,1,"X1O2NoCyA - X1O2PlusCyA",0,"Leukocyte Transendothelial Migration","multiGSEA"
"177","(KEGG) Intestinal immune network for IgA production",0.0174564546127558,0.364753086419753,0.824242424242424,0.960559440559441,0.86734693877551,0.952104805335161,0.962177495071363,1,"X1O2NoCyA - X1O2PlusCyA",0,"Intestinal Immune Network For Iga Production","multiGSEA"
"178","(KEGG) Circadian rhythm",0.781862745098039,0.99777941227978,0.271653543307087,0.924842962045475,0.660968660968661,0.951582618025751,0.99970005514231,1,"X1O2NoCyA - X1O2PlusCyA",0,"Circadian Rhythm","multiGSEA"
"179","(KEGG) Circadian entrainment",0.119318181818182,0.603174603174603,0.714788732394366,0.945329814828967,0.852289512555391,0.951582618025751,0.979028357486124,1,"X1O2NoCyA - X1O2PlusCyA",0,"Circadian Entrainment","multiGSEA"
"180","(KEGG) Thermogenesis",0.554733727810651,0.979994958225295,0.773127753303965,0.947139072232035,0.464585834333734,0.94823154491213,0.998891687685536,1,"X1O2NoCyA - X1O2PlusCyA",0,"Thermogenesis","multiGSEA"
"181","(KEGG) Long-term potentiation",0.669491525423729,0.99777941227978,0.466666666666667,0.945329814828967,0.0141728686129565,0.731320020428554,0.998267222523947,1,"X1O2NoCyA - X1O2PlusCyA",0,"Long-Term Potentiation","multiGSEA"
"182","(KEGG) Synaptic vesicle cycle",0.398275862068966,0.917509578544061,0.462264150943396,0.945329814828967,0.163461538461538,0.942982456140351,0.995836142281169,1,"X1O2NoCyA - X1O2PlusCyA",0,"Synaptic Vesicle Cycle","multiGSEA"
"183","(KEGG) Neurotrophin signaling pathway",0.409090909090909,0.921936758893281,0.834941050375134,0.965599764365136,0.0725326991676575,0.942982456140351,0.997297287512615,1,"X1O2NoCyA - X1O2PlusCyA",0,"Neurotrophin Signaling Pathway","multiGSEA"
"184","(KEGG) Retrograde endocannabinoid signaling",0.151419558359621,0.63077452418464,0.345434543454345,0.945329814828967,0.778846153846154,0.951582618025751,0.9810457933304,1,"X1O2NoCyA - X1O2PlusCyA",0,"Retrograde Endocannabinoid Signaling","multiGSEA"
"185","(KEGG) Glutamatergic synapse",0.522988505747126,0.975155144256941,0.451388888888889,0.945329814828967,0.452238805970149,0.94823154491213,0.998638752496943,1,"X1O2NoCyA - X1O2PlusCyA",0,"Glutamatergic Synapse","multiGSEA"
"186","(KEGG) Cholinergic synapse",0.156804733727811,0.63077452418464,0.906285714285714,0.96734033231648,0.618233618233618,0.951582618025751,0.986637302826676,1,"X1O2NoCyA - X1O2PlusCyA",0,"Cholinergic Synapse","multiGSEA"
"187","(KEGG) Serotonergic synapse",0.925501432664756,0.99777941227978,0.14,0.800377358490566,0.402985074626866,0.94823154491213,0.998926629295425,1,"X1O2NoCyA - X1O2PlusCyA",0,"Serotonergic Synapse","multiGSEA"
"188","(KEGG) GABAergic synapse",0.552,0.979994958225295,0.699624530663329,0.945329814828967,0.694230769230769,0.951582618025751,0.998925166461671,1,"X1O2NoCyA - X1O2PlusCyA",0,"Gabaergic Synapse","multiGSEA"
"189","(KEGG) Dopaminergic synapse",0.32475884244373,0.82591376057027,0.388235294117647,0.945329814828967,0.578378378378378,0.951582618025751,0.992339450845142,1,"X1O2NoCyA - X1O2PlusCyA",0,"Dopaminergic Synapse","multiGSEA"
"190","(KEGG) Long-term depression",0.42032967032967,0.933732339089482,0.534246575342466,0.945329814828967,0.273624823695346,0.942982456140351,0.996587509781761,1,"X1O2NoCyA - X1O2PlusCyA",0,"Long-Term Depression","multiGSEA"
"191","(KEGG) Olfactory transduction",0.0312740961655449,0.364753086419753,0.882051282051282,0.96734033231648,0.442413162705667,0.94823154491213,0.964411825453499,1,"X1O2NoCyA - X1O2PlusCyA",0,"Olfactory Transduction","multiGSEA"
"192","(KEGG) Taste transduction",0.191846522781775,0.678014422270669,0.1875,0.835477941176471,0.00619404436133264,0.532687815074607,0.809947008314395,1,"X1O2NoCyA - X1O2PlusCyA",0,"Taste Transduction","multiGSEA"
"193","(KEGG) Phototransduction",0.14902807775378,0.63077452418464,0.377094972067039,0.945329814828967,NA,NA,0.914391127064852,1,"X1O2NoCyA - X1O2PlusCyA",0,"Phototransduction","multiGSEA"
