"","Pathway","Method","Contrast","negativelog10pvalue","pvalue","FDR","negativelog10FDR"
"243","Aminoacyl-tRNA biosynthesis","Transcriptomics","X1O2PlusCyA - X1O2NoCyA",14.6148639959233,2.42737013362934e-15,4.25723377282684e-14,13.3708725012297
"244","Alcoholic liver disease","Transcriptomics","X1O2PlusCyA - X1O2NoCyA",1.47312287091008,0.0336416376744625,0.0641865555629912,1.19255592919378
"2462","Prostate cancer","Transcriptomics","X1O2PlusCyA - X1O2NoCyA",7.79791283293786,1.59252833066537e-08,1.1172198750514e-07,6.95186134691628
"2481","Ras signaling pathway","Transcriptomics","X1O2PlusCyA - X1O2NoCyA",6.14042743892887,7.2372331045215e-07,3.7080655007436e-06,5.43085260290935
"2492","PI3K-Akt signaling pathway","Transcriptomics","X1O2PlusCyA - X1O2NoCyA",29.4959247523577,3.19209088194157e-30,1.61732604685039e-28,27.7912024191326
"2501","Lipid and atherosclerosis","Transcriptomics","X1O2PlusCyA - X1O2NoCyA",23.9770262307556,1.05432321487816e-24,3.84617108787555e-23,22.4149714010992
"2511","Apoptosis","Transcriptomics","X1O2PlusCyA - X1O2NoCyA",7.82161719398737,1.50793564051455e-08,1.07440414386661e-07,6.96883232530683
"2521","Circadian entrainment","Transcriptomics","X1O2PlusCyA - X1O2NoCyA",1.60302338671022,0.0249446039690738,0.0499988545490006,1.30103994503891
"2531","Epithelial cell signaling in Helicobacter pylori infection","Transcriptomics","X1O2PlusCyA - X1O2NoCyA",7.82815108074651,1.48541881043323e-08,1.06669445284654e-07,6.97195996337405
"255","Systemic lupus erythematosus","Transcriptomics","X1O2PlusCyA - X1O2NoCyA",2.49958212926122,0.0031653218140469,0.00812438475295725,2.09020951755065
"2561","Human cytomegalovirus infection","Transcriptomics","X1O2PlusCyA - X1O2NoCyA",12.8867258277538,1.29799844519621e-13,1.8496477844046e-12,11.7329109634092
"2571","Pentose phosphate pathway","Transcriptomics","X1O2PlusCyA - X1O2NoCyA",2.85639669841147,0.00139188483016996,0.0039178980404784,2.40694687028967
"2581","Purine metabolism","Transcriptomics","X1O2PlusCyA - X1O2NoCyA",3.01139100783882,0.000974112221487284,0.00280401189587028,2.55222014823039
"2591","Longevity regulating pathway","Transcriptomics","X1O2PlusCyA - X1O2NoCyA",5.68062498779824,2.08629161312605e-06,1.0014199743005e-05,4.99938375042266
"2612","ErbB signaling pathway","Transcriptomics","X1O2PlusCyA - X1O2NoCyA",9.53856540843405,2.893573987451e-10,2.72055616139723e-09,8.56534230437188
"262","Dopaminergic synapse","Transcriptomics","X1O2PlusCyA - X1O2NoCyA",7.16581342747397,6.82631889215967e-08,4.23510396574804e-07,6.37313592389373
"2631","Bladder cancer","Transcriptomics","X1O2PlusCyA - X1O2NoCyA",14.5579172126108,2.76746914396116e-15,4.71319581320956e-14,13.3266845167798
"2662","Axon guidance","Transcriptomics","X1O2PlusCyA - X1O2NoCyA",3.95460487052659,0.000111018442305526,0.000394898321965552,3.40351471169939
"2671","Neurotrophin signaling pathway","Transcriptomics","X1O2PlusCyA - X1O2NoCyA",3.83866008785912,0.000144990621727668,0.000502781167359822,3.29862099802046
"2681","Mucin type O-glycan biosynthesis","Transcriptomics","X1O2PlusCyA - X1O2NoCyA",2.16308306666613,0.00686937038328586,0.0162302222527376,1.78967553300947
"2691","Retrograde endocannabinoid signaling","Transcriptomics","X1O2PlusCyA - X1O2NoCyA",5.60507684167773,2.48269379224297e-06,1.17316929457284e-05,4.93063931235709
"2721","Sphingolipid signaling pathway","Transcriptomics","X1O2PlusCyA - X1O2NoCyA",1.38230256838269,0.0414665049212651,0.076091453698579,1.1186641187876
"2731","Longevity regulating pathway - multiple species","Transcriptomics","X1O2PlusCyA - X1O2NoCyA",2.82462705767228,0.00149752107253525,0.00415118303389712,2.38182811729384
"2741","Vascular smooth muscle contraction","Transcriptomics","X1O2PlusCyA - X1O2NoCyA",5.13811994602352,7.27578829752273e-06,3.1597709177813e-05,4.50034440242902
"2751","Thyroid hormone synthesis","Transcriptomics","X1O2PlusCyA - X1O2NoCyA",8.63195373741542,2.33370664372835e-09,1.97068561025949e-08,7.70538265457395
"276","IL-17 signaling pathway","Transcriptomics","X1O2PlusCyA - X1O2NoCyA",1.52951489675203,0.0295450754406226,0.057575018807367,1.23976591149774
"2771","Oxidative phosphorylation","Transcriptomics","X1O2PlusCyA - X1O2NoCyA",1.56184001244163,0.0274258431268757,0.0539059675252384,1.26836315466809
"2782","RIG-I-like receptor signaling pathway","Transcriptomics","X1O2PlusCyA - X1O2NoCyA",1.372944106088,0.0423697492614971,0.0774372972474656,1.11104981338297
"2821","Th17 cell differentiation","Transcriptomics","X1O2PlusCyA - X1O2NoCyA",4.39314701188055,4.04438962955547e-05,0.000156064238403131,3.80669660266144
"283","Cysteine and methionine metabolism","Transcriptomics","X1O2PlusCyA - X1O2NoCyA",6.46310468405996,3.4426693729674e-07,1.83609033224928e-06,5.7361059561237
"2841","Estrogen signaling pathway","Transcriptomics","X1O2PlusCyA - X1O2NoCyA",12.4116765854705,3.87546139019594e-13,5.19767762920397e-12,11.2841906598484
"2861","ECM-receptor interaction","Transcriptomics","X1O2PlusCyA - X1O2NoCyA",1.59585565202349,0.0253597138011707,0.0507194276023414,1.29482565635951
"2871","Focal adhesion","Transcriptomics","X1O2PlusCyA - X1O2NoCyA",7.80188080630055,1.57804431026985e-08,1.11564062865589e-07,6.95247567827138
"2881","TNF signaling pathway","Transcriptomics","X1O2PlusCyA - X1O2NoCyA",8.29622911285386,5.05557883646888e-09,4.1166856239818e-08,7.38545229719562
"2891","Gastric cancer","Transcriptomics","X1O2PlusCyA - X1O2NoCyA",3.05447598403583,0.000882112580556095,0.00260351674261216,2.58443962513225
"2911","Shigellosis","Transcriptomics","X1O2PlusCyA - X1O2NoCyA",3.12967411557507,0.000741866711928493,0.00223294535075507,2.65112190574896
"292","Endocrine resistance","Transcriptomics","X1O2PlusCyA - X1O2NoCyA",4.78228552776416,1.65087606963111e-05,6.75156491257207e-05,4.17059555248391
"293","Chemokine signaling pathway","Transcriptomics","X1O2PlusCyA - X1O2NoCyA",3.78221327871825,0.000165115073151994,0.000561884129532158,3.25035323441862
"2941","Insulin secretion","Transcriptomics","X1O2PlusCyA - X1O2NoCyA",6.88819895788555,1.29360308352328e-07,7.46687349476726e-07,6.12686120651156
"2971","Transcriptional misregulation in cancer","Transcriptomics","X1O2PlusCyA - X1O2NoCyA",16.0218092201549,9.51022473554069e-17,1.84538828910917e-15,14.7339122397622
"2981","Toxoplasmosis","Transcriptomics","X1O2PlusCyA - X1O2NoCyA",5.19615222075787,6.36572362394122e-06,2.81822327428854e-05,4.55002460279861
"299","Osteoclast differentiation","Transcriptomics","X1O2PlusCyA - X1O2NoCyA",2.82798818907242,0.00148597605384562,0.00413173829605855,2.38386719445568
"3002","MAPK signaling pathway","Transcriptomics","X1O2PlusCyA - X1O2NoCyA",10.6434404233805,2.27279139594641e-11,2.5277875037843e-10,9.59725943743584
"3021","Citrate cycle (TCA cycle)","Transcriptomics","X1O2PlusCyA - X1O2NoCyA",8.3876355334988,4.09604261626608e-09,3.36539717660781e-08,7.47296367395704
"303","Phototransduction","Transcriptomics","X1O2PlusCyA - X1O2NoCyA",1.42525597522054,0.0375615949215523,0.0699105603437872,1.15545721692063
"3042","Oxytocin signaling pathway","Transcriptomics","X1O2PlusCyA - X1O2NoCyA",3.23596072507116,0.000580816940667538,0.00178954408746214,2.74725759780168
"3051","Hepatocellular carcinoma","Transcriptomics","X1O2NoCyA - X19O2NoCyA",1.56908171367049,0.0269723189329084,0.053475554058288,1.27184470702365
"3081","GnRH signaling pathway","Transcriptomics","X1O2NoCyA - X19O2NoCyA",3.20833661648329,0.000618961139693143,0.00188793498127139,2.72401296647931
"310","Steroid biosynthesis","Transcriptomics","X1O2NoCyA - X19O2NoCyA",2.31805369219891,0.00480779905543647,0.0118186327184853,1.92743276348554
"3111","Retinol metabolism","Transcriptomics","X1O2NoCyA - X19O2NoCyA",1.39988494538955,0.0398212652283399,0.0735161819600122,1.13361705598478
"3141","C-type lectin receptor signaling pathway","Transcriptomics","X1O2NoCyA - X19O2NoCyA",6.76399008397351,1.72190788999008e-07,9.69370367698117e-07,6.01351026018773
"3171","Basal cell carcinoma","Transcriptomics","X1O2NoCyA - X19O2NoCyA",2.18281439927949,0.00656425737423826,0.0156308165151574,1.8060183349197
"3222","HIF-1 signaling pathway","Transcriptomics","X1O2NoCyA - X19O2NoCyA",62.7549343306939,1.75818944821894e-63,3.20693755355134e-61,60.4939094967015
"323","Glutamatergic synapse","Transcriptomics","X1O2NoCyA - X19O2NoCyA",1.35126050506526,0.0445389008304129,0.0807544285434127,1.09283365179278
"3261","Hypertrophic cardiomyopathy","Transcriptomics","X1O2NoCyA - X19O2NoCyA",7.24185835649966,5.72982876709676e-08,3.60386471420155e-07,6.44323152040621
"3292","Wnt signaling pathway","Transcriptomics","X1O2NoCyA - X19O2NoCyA",2.6096654132316,0.00245660078770905,0.00647520207627356,2.18874667369596
"331","Homologous recombination","Transcriptomics","X1O2NoCyA - X19O2NoCyA",1.91462663781871,0.0121723200311216,0.0271421903872443,1.56635510749764
"3321","Tuberculosis","Transcriptomics","X1O2NoCyA - X19O2NoCyA",3.35536446960541,0.000441200027049811,0.00139229904729906,2.85626747403354
"339","T cell receptor signaling pathway","Transcriptomics","X1O2NoCyA - X19O2NoCyA",1.3407983126903,0.0456248749679263,0.082070781007394,1.08581143369522
"340","Lysine degradation","Transcriptomics","X1O2NoCyA - X19O2NoCyA",5.33999881917776,4.57089432413616e-06,2.06369090277831e-05,4.68535535029596
"341","Phosphatidylinositol signaling system","Transcriptomics","X1O2NoCyA - X19O2NoCyA",4.14326375467738,7.19012176637442e-05,0.000264410929473124,3.57772059717518
"3441","Melanogenesis","Transcriptomics","X1O2NoCyA - X19O2NoCyA",2.2059696619338,0.00622343758083198,0.0149362501939968,1.8257584202222
"3451","Epstein-Barr virus infection","Transcriptomics","X1O2NoCyA - X19O2NoCyA",1.77956622458881,0.0166124533888605,0.0355646889451661,1.44898098536311
"346","Terpenoid backbone biosynthesis","Transcriptomics","X1O2NoCyA - X19O2NoCyA",2.64827807993943,0.00224761499099092,0.00599363997597578,2.22230934766714
"347","Linoleic acid metabolism","Transcriptomics","X1O2NoCyA - X19O2NoCyA",1.68759819027911,0.0205306079444058,0.0424578558850296,1.37204194141854
"3491","FoxO signaling pathway","Transcriptomics","X1O2NoCyA - X19O2NoCyA",9.0246187354534,9.44890025622294e-10,8.36640488706342e-09,8.07746112183015
"350","Amino sugar and nucleotide sugar metabolism","Transcriptomics","X1O2NoCyA - X19O2NoCyA",8.82328282441525,1.50216339770205e-09,1.31728174875411e-08,7.88032132538561
"3522","Glucagon signaling pathway","Transcriptomics","X1O2NoCyA - X19O2NoCyA",2.73754957860424,0.00182999718381986,0.00496713521322533,2.30389401766566
"3531","Relaxin signaling pathway","Transcriptomics","X1O2NoCyA - X19O2NoCyA",2.02620920935182,0.00941435976535482,0.0213049531166342,1.67151941716451
"3541","VEGF signaling pathway","Transcriptomics","X1O2NoCyA - X19O2NoCyA",1.79490259530225,0.0160360501106955,0.0344926360871563,1.46227361356657
"3562","Adherens junction","Transcriptomics","X1O2NoCyA - X19O2NoCyA",1.44107136321313,0.0362183479584216,0.068246143260497,1.16592188652913
"3601","PD-L1 expression and PD-1 checkpoint pathway in cancer","Transcriptomics","X1O2NoCyA - X19O2NoCyA",1.70781934618233,0.0195965966516212,0.0407109251623657,1.39028902809604
"3611","Chemical carcinogenesis - receptor activation","Transcriptomics","X1O2NoCyA - X19O2NoCyA",2.84956289515888,0.00141395993850579,0.00396778911974547,2.40145141780934
"362","Fluid shear stress and atherosclerosis","Transcriptomics","X1O2NoCyA - X19O2NoCyA",1.57182857603577,0.0268022605022888,0.0532541646581424,1.27364642324461
"3651","Starch and sucrose metabolism","Transcriptomics","X1O2NoCyA - X19O2NoCyA",10.293269010701,5.09015479003913e-11,5.33588640059275e-10,9.27279342499122
"3692","Hippo signaling pathway","Transcriptomics","X1O2NoCyA - X19O2NoCyA",4.19503664156794,6.38209637962412e-05,0.000237570281559886,3.62420788760406
"3721","Non-alcoholic fatty liver disease","Transcriptomics","X1O2NoCyA - X19O2NoCyA",2.66842205960227,0.0021457441659482,0.00573876445555647,2.24118160026635
"3731","Small cell lung cancer","Transcriptomics","X1O2NoCyA - X19O2NoCyA",3.32039341435193,0.000478196711993074,0.00149354589499207,2.82578142747193
"3771","MicroRNAs in cancer","Transcriptomics","X1O2NoCyA - X19O2NoCyA",16.7435751066078,1.80478259220275e-17,3.91895648592596e-16,15.4068295586773
"379","Pyruvate metabolism","Transcriptomics","X1O2NoCyA - X19O2NoCyA",2.26358803954841,0.00545019398946178,0.0131845541601834,1.87993455142579
"3821","Th1 and Th2 cell differentiation","Transcriptomics","X1O2NoCyA - X19O2NoCyA",1.76743412142345,0.01708306835227,0.0364013045263324,1.4388830521082
"384","AGE-RAGE signaling pathway in diabetic complications","Transcriptomics","X1O2NoCyA - X19O2NoCyA",3.41223798046106,0.000387045497379026,0.00123854559161288,2.90708800214115
"3861","Thermogenesis","Transcriptomics","X1O2NoCyA - X19O2NoCyA",7.94695241606687,1.12991970873592e-08,8.37794125501757e-08,7.07686268917785
"390","Hippo signaling pathway - multiple species","Transcriptomics","X1O2NoCyA - X19O2NoCyA",2.38898501811692,0.00408333472394284,0.0102584952983564,1.98891633625582
"391","Fc gamma R-mediated phagocytosis","Transcriptomics","X1O2NoCyA - X19O2NoCyA",2.69325638113011,0.00202648605184028,0.00546419599376143,2.26247373145637
"4011","Renal cell carcinoma","Transcriptomics","X1O2NoCyA - X19O2NoCyA",6.81108738656771,1.54494354243342e-07,8.75148143291476e-07,6.05791842427114
"404","Peroxisome","Transcriptomics","X1O2NoCyA - X19O2NoCyA",2.26086713777893,0.00548444723071483,0.0132323171280739,1.87836409928774
"406","Kaposi sarcoma-associated herpesvirus infection","Transcriptomics","X1O2NoCyA - X19O2NoCyA",1.58536481662841,0.0259797629079621,0.0518458288228916,1.28528617836984
"407","Inositol phosphate metabolism","Transcriptomics","X1O2NoCyA - X19O2NoCyA",2.2837778560162,0.00520262045343936,0.0126527729427645,1.8978142854155
"4081","Growth hormone synthesis, secretion and action","Transcriptomics","X1O2NoCyA - X19O2NoCyA",1.65022088896905,0.0223758277948542,0.0457550559392533,1.33956090935277
"4091","Pyrimidine metabolism","Transcriptomics","X1O2NoCyA - X19O2NoCyA",2.95832347312499,0.00110071916166197,0.00314688362205553,2.50211931785375
"4101","Pathways in cancer","Transcriptomics","X1O2NoCyA - X19O2NoCyA",7.7605369335428,1.73565365205212e-08,1.19917888687238e-07,6.92111602642024
"4111","Glutathione metabolism","Transcriptomics","X1O2NoCyA - X19O2NoCyA",1.35356786880833,0.0443028975299322,0.0804865389388409,1.09427674762493
"4122","mTOR signaling pathway","Transcriptomics","X1O2NoCyA - X19O2NoCyA",6.9764247952048,1.05578431274274e-07,6.23672420830262e-07,6.20504346028758
"4131","Alcoholism","Transcriptomics","X1O2NoCyA - X19O2NoCyA",3.42392339518961,0.000376770251286444,0.00120991010272267,2.91724689690824
"4141","Inflammatory mediator regulation of TRP channels","Transcriptomics","X1O2NoCyA - X19O2NoCyA",2.35260731137104,0.00444009935812745,0.0110037244962289,1.95846029171614
"4151","Mitophagy - animal","Transcriptomics","X1O2NoCyA - X19O2NoCyA",100.802093975092,1.57726993419535e-101,7.1923508999308e-99,98.143129132428
"416","Viral carcinogenesis","Transcriptomics","X1O2NoCyA - X19O2NoCyA",1.8566748017625,0.0139099381280513,0.0304948643576509,1.51577329406082
"418","Glycerophospholipid metabolism","Transcriptomics","X1O2NoCyA - X19O2NoCyA",1.76766582648386,0.0170739566139504,0.0364013045263324,1.4388830521082
"4211","Herpes simplex virus 1 infection","Transcriptomics","X1O2NoCyA - X19O2NoCyA",5.72479091400012,1.88455616865127e-06,9.14210226494659e-06,5.03895392493538
"4221","Viral protein interaction with cytokine and cytokine receptor","Transcriptomics","X1O2NoCyA - X19O2NoCyA",1.31275098093586,0.0486686185518586,0.0870309414103824,1.06032631870538
"428","Measles","Transcriptomics","X1O2NoCyA - X19O2NoCyA",1.47830463426538,0.0332426292294706,0.0635582345016293,1.19682817497708
"4291","Thiamine metabolism","Transcriptomics","X1O2NoCyA - X19O2NoCyA",21.5902197803129,2.56909532997941e-22,7.8100498031374e-21,20.1073461967042
"430","Cocaine addiction","Transcriptomics","X1O2NoCyA - X19O2NoCyA",1.69949403844518,0.0199758818912211,0.0414045551927129,1.38295187660295
"431","Vitamin B6 metabolism","Transcriptomics","X1O2NoCyA - X19O2NoCyA",1.30236034767788,0.0498470719121857,0.0889638543716504,1.05078640948418
"4351","Amphetamine addiction","Transcriptomics","X1O2NoCyA - X19O2NoCyA",2.49875435790619,0.00317136071497015,0.00812438475295725,2.09020951755065
"4361","Fatty acid degradation","Transcriptomics","X1O2NoCyA - X19O2NoCyA",1.75737317456644,0.0174834375032536,0.0370811511696913,1.43084679181761
"4411","Neuroactive ligand-receptor interaction","Transcriptomics","X1O2NoCyA - X19O2NoCyA",5.64674897094768,2.25554257457557e-06,1.0713827229234e-05,4.97005536132281
"4451","Drug metabolism - other enzymes","Transcriptomics","X1O2NoCyA - X19O2NoCyA",3.01115572434106,0.000974640099770702,0.00280401189587028,2.55222014823039
"448","Tight junction","Transcriptomics","X1O2NoCyA - X19O2NoCyA",1.86071618796804,0.01378109771289,0.0303583601791199,1.51772169076052
"4522","AMPK signaling pathway","Transcriptomics","X1O2NoCyA - X19O2NoCyA",38.8083443953419,1.5547322406162e-39,1.18159650286831e-37,36.9275308030611
"4531","Fanconi anemia pathway","Transcriptomics","X1O2NoCyA - X19O2NoCyA",2.04108511041385,0.00909734970787515,0.0207419573339553,1.6831502634134
"456","Calcium signaling pathway","Transcriptomics","X1O2NoCyA - X19O2NoCyA",3.32231794723543,0.000476082319056453,0.00149205180405321,2.82621609789292
"457","Cell adhesion molecules","Transcriptomics","X1O2NoCyA - X19O2NoCyA",5.49749297667173,3.18058512373505e-06,1.47243331616567e-05,4.8319643645049
"4601","Necroptosis","Transcriptomics","X1O2NoCyA - X19O2NoCyA",1.80403096505299,0.0157025084197623,0.0339352788597706,1.46934857768625
"461","Cushing syndrome","Transcriptomics","X1O2NoCyA - X19O2NoCyA",4.85675306219578,1.39074317648514e-05,5.79158802262306e-05,4.23720233870748
"4642","Signaling pathways regulating pluripotency of stem cells","Transcriptomics","X1O2NoCyA - X19O2NoCyA",3.50976334271371,0.000309197986614105,0.00100351802061233,2.99847482429037
"470","Rap1 signaling pathway","Transcriptomics","X1O2NoCyA - X19O2NoCyA",3.94448218137525,0.000113636492051325,0.000401691785855846,3.39610704901006
"4762","NOD-like receptor signaling pathway","Transcriptomics","X1O2NoCyA - X19O2NoCyA",2.81509412081317,0.00153075567855211,0.0042181352350065,2.37487950072844
"4781","Leukocyte transendothelial migration","Transcriptomics","X1O2NoCyA - X19O2NoCyA",1.79994079709341,0.0158510925940022,0.0341754053090544,1.46628632614004
"4791","Parathyroid hormone synthesis, secretion and action","Transcriptomics","X1O2NoCyA - X19O2NoCyA",5.0861985145707,8.19976650041246e-06,3.5441644779034e-05,4.45048613153998
"4821","Dilated cardiomyopathy","Transcriptomics","X1O2NoCyA - X19O2NoCyA",4.9100409828236,1.23015268020747e-05,5.14632680894135e-05,4.28850263809979
"484","Fructose and mannose metabolism","Transcriptomics","X1O2NoCyA - X19O2NoCyA",156.691679702646,2.03385645130234e-157,1.85487708358774e-154,153.731684864318
"4851","Central carbon metabolism in cancer","Transcriptomics","X1O2NoCyA - X19O2NoCyA",24.421288123357,3.79063420041352e-25,1.50306886555527e-23,22.8230211210462
"4901","Complement and coagulation cascades","Transcriptomics","X1O2NoCyA - X19O2NoCyA",1.60649991834568,0.0247457192659295,0.049819196402931,1.30260328203009
"4912","Proteoglycans in cancer","Transcriptomics","X1O2NoCyA - X19O2NoCyA",6.59319942458847,2.5515293915155e-07,1.39341006291146e-06,5.85592105740764
"4922","Autophagy - animal","Transcriptomics","X1O2NoCyA - X19O2NoCyA",23.7614839120089,1.7318731850175e-24,6.07487824898447e-23,22.2164624216513
"493","Glycolysis / Gluconeogenesis","Transcriptomics","X1O2NoCyA - X19O2NoCyA",64.1322779895855,7.37432052695481e-65,1.6813450801457e-62,61.7743431425851
"496","Diabetic cardiomyopathy","Transcriptomics","X1O2NoCyA - X19O2NoCyA",2.61266784642288,0.00243967599819723,0.00646797822777869,2.18923145066599
"4991","Metabolism of xenobiotics by cytochrome P450","Transcriptomics","X1O2NoCyA - X19O2NoCyA",1.51223160774179,0.0307445678032339,0.0595308828801471,1.22525767654227
"5021","Pathways of neurodegeneration - multiple diseases","Transcriptomics","X1O2NoCyA - X19O2NoCyA",1.6425994654766,0.0227719664096598,0.0462539718610461,1.33485096815151
"5031","Human papillomavirus infection","Transcriptomics","X1O2NoCyA - X19O2NoCyA",6.82449801315924,1.49796610602928e-07,8.53840680436689e-07,6.06862315748675
"5042","Notch signaling pathway","Transcriptomics","X1O2NoCyA - X19O2NoCyA",1.72164446907248,0.018982592766849,0.0397979875939455,1.4001388876987
"5071","Rheumatoid arthritis","Transcriptomics","X1O2NoCyA - X19O2NoCyA",3.79709889287954,0.000159551579213196,0.000549098265065793,3.26034992848793
"512","Arginine and proline metabolism","Transcriptomics","X1O2NoCyA - X19O2NoCyA",8.61185780542629,2.44423069974969e-09,2.04508109924011e-08,7.6892894650385
"5141","Protein processing in endoplasmic reticulum","Transcriptomics","X1O2NoCyA - X19O2NoCyA",3.99601202607797,0.000100922493917346,0.000361014042317537,3.44247590506827
"5171","Glycine, serine and threonine metabolism","Transcriptomics","X1O2NoCyA - X19O2NoCyA",1.38712328235473,0.0410087675648052,0.0754032177804482,1.12261012051651
"5201","Natural killer cell mediated cytotoxicity","Transcriptomics","X1O2NoCyA - X19O2NoCyA",1.64690821720115,0.0225471566823753,0.046002252560014,1.33722090200467
"523","Prion disease","Transcriptomics","X1O2NoCyA - X19O2NoCyA",2.10103054159649,0.00792445600081394,0.0183895772843316,1.7354282536435
"527","beta-Alanine metabolism","Transcriptomics","X1O2NoCyA - X19O2NoCyA",1.31672758239895,0.0482250201302972,0.0864071087599824,1.06345052640729
"5322","Regulation of actin cytoskeleton","Transcriptomics","X1O2NoCyA - X19O2NoCyA",1.62148736216192,0.0239063150098615,0.0482357506393665,1.31663095864488
"5361","Various types of N-glycan biosynthesis","Transcriptomics","X1O2NoCyA - X19O2NoCyA",3.68776902448753,0.000205225336064372,0.000680601841784389,3.16710687998938
"5372","Legionellosis","Transcriptomics","X1O2NoCyA - X19O2NoCyA",18.9653788629648,1.08298174729441e-19,2.99296773797727e-18,17.5238979645143
"5391","Coronavirus disease - COVID-19","Transcriptomics","X1O2NoCyA - X19O2NoCyA",1.563218553078,0.0273389258400806,0.0538526377074971,1.26879302005855
"5421","Cytokine-cytokine receptor interaction","Transcriptomics","X1O2NoCyA - X19O2NoCyA",1.82373283048808,0.0150060769625638,0.0326623918612367,1.48595201512595
"543","Aldosterone synthesis and secretion","Transcriptomics","X1O2NoCyA - X19O2NoCyA",2.13209863785218,0.00737736654839835,0.0171636691126002,1.76538986654423
"5481","Alcoholic liver disease","Transcriptomics","X1O2NoCyA - X19O2NoCyA",1.57562721838465,0.0265688515111249,0.0529056606509736,1.2764978580601
"5511","Breast cancer","Transcriptomics","X1O2NoCyA - X19O2NoCyA",3.12206830161915,0.000754973483429459,0.00226492045028838,2.64494704689949
"552","Ras signaling pathway","Transcriptomics","X1O2NoCyA - X19O2NoCyA",4.95846936061162,1.10034947199145e-05,4.62451022330047e-05,4.33493425613173
"553","PI3K-Akt signaling pathway","Transcriptomics","X1O2NoCyA - X19O2NoCyA",16.2378427765265,5.78305367870138e-17,1.14655325108166e-15,14.9406057698796
"5541","Lipid and atherosclerosis","Transcriptomics","X1O2NoCyA - X19O2NoCyA",3.01610590862712,0.000963594009440276,0.00279871890639978,2.55304071837192
"5552","Apoptosis","Transcriptomics","X1O2NoCyA - X19O2NoCyA",2.93904697011264,0.00115067593352709,0.0032794264105522,2.48420211010413
"557","Epithelial cell signaling in Helicobacter pylori infection","Transcriptomics","X1O2NoCyA - X19O2NoCyA",3.82302267423508,0.000150306349006506,0.000519240114749749,3.2846317627765
"5581","Tyrosine metabolism","Transcriptomics","X1O2NoCyA - X19O2NoCyA",1.34820877889177,0.0448529715884294,0.0810649172094998,1.09116705650127
"560","Human cytomegalovirus infection","Transcriptomics","X1O2NoCyA - X19O2NoCyA",1.43143274622993,0.0370311546491001,0.0692966718955392,1.1592876227058
"561","Pentose phosphate pathway","Transcriptomics","X1O2NoCyA - X19O2NoCyA",40.2531105785727,5.58328017070872e-41,4.62904683244214e-39,38.3345084254025
"5621","Purine metabolism","Transcriptomics","X1O2NoCyA - X19O2NoCyA",14.9521609564905,1.11644939706834e-15,2.03640370025266e-14,13.6911361224981
"565","ErbB signaling pathway","Transcriptomics","X1O2NoCyA - X19O2NoCyA",2.74666616039292,0.00179198281135725,0.00487847260882928,2.31171612910135
"5671","Bladder cancer","Transcriptomics","X1O2NoCyA - X19O2NoCyA",4.82190863379076,1.50692405722121e-05,6.19060693777362e-05,4.20826676991298
"570","Axon guidance","Transcriptomics","X1O2NoCyA - X19O2NoCyA",1.86675933604573,0.0135906636353736,0.0300113443957888,1.52271454937372
"5741","Glycosphingolipid biosynthesis - lacto and neolacto series","Transcriptomics","X1O2NoCyA - X19O2NoCyA",4.26692199213327,5.40851461826227e-05,0.000203825013713024,3.69074251978529
"5751","Chemical carcinogenesis - DNA adducts","Transcriptomics","X1O2NoCyA - X19O2NoCyA",2.14984854987899,0.00708192707097489,0.0166891924773362,1.77756467656948
"578","Vascular smooth muscle contraction","Transcriptomics","X1O2NoCyA - X19O2NoCyA",3.58066926731694,0.000262621775229883,0.000861550571977169,3.0647192249066
"583","Galactose metabolism","Transcriptomics","X1O2NoCyA - X19O2NoCyA",11.6955490893535,2.01581610522682e-12,2.58932998305191e-11,10.5868125997442
"585","Mannose type O-glycan biosynthesis","Transcriptomics","X1O2NoCyA - X19O2NoCyA",1.70902699533461,0.0195421797965704,0.040690566151763,1.39050626751029
"586","Th17 cell differentiation","Transcriptomics","X1O2NoCyA - X19O2NoCyA",1.65313638011463,0.0222261182133095,0.0455510557540185,1.34150155276714
"5881","Estrogen signaling pathway","Transcriptomics","X1O2NoCyA - X19O2NoCyA",3.01424854457436,0.000967723874190352,0.00280179102622731,2.55256426003555
"590","ECM-receptor interaction","Transcriptomics","X1O2NoCyA - X19O2NoCyA",3.232570015902,0.000585369356886403,0.00179749782316633,2.7453316268908
"5911","Focal adhesion","Transcriptomics","X1O2NoCyA - X19O2NoCyA",4.34491046402944,4.51949110493615e-05,0.000173183860827805,3.76149258275754
"593","Gastric cancer","Transcriptomics","X1O2NoCyA - X19O2NoCyA",3.48315298266336,0.000328735811447609,0.0010631456029795,2.97340725265431
"5951","Shigellosis","Transcriptomics","X1O2NoCyA - X19O2NoCyA",16.2955930924109,5.06298811122404e-17,1.02609892387474e-15,14.9888107678578
"596","Endocrine resistance","Transcriptomics","X1O2NoCyA - X19O2NoCyA",1.90261874925204,0.0125135706736396,0.0278350645228275,1.55540776764336
"598","Insulin secretion","Transcriptomics","X1O2NoCyA - X19O2NoCyA",1.92824247490288,0.0117966182403118,0.0265343251504867,1.57619195333879
"600","Type II diabetes mellitus","Transcriptomics","X1O2NoCyA - X19O2NoCyA",6.98708031298686,1.030195591344e-07,6.18117354806403e-07,6.20892906260322
