"","Pathway","P.value","Contrast","X.log10Pvalue","Pathway.Name","BHpvals","negativeLog10_adjpvals"
"788","hsa04927",0.00348044883677998,"19% O2, CyA- vs 1% O2, CyA+",2.45836474606278,"Cortisol synthesis and secretion",1,0
"789","hsa01523",0.18123063554975,"19% O2, CyA- vs 1% O2, CyA+",0.74176838653997,"Antifolate resistance",1,0
"790","hsa05323",0.422819341802088,"19% O2, CyA- vs 1% O2, CyA+",0.37384515417969,"Rheumatoid arthritis",1,0
"791","hsa00563",0.518838752126327,"19% O2, CyA- vs 1% O2, CyA+",0.284967593871499,"Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",1,0
"792","hsa04917",0.0710572678672368,"19% O2, CyA- vs 1% O2, CyA+",1.14839149503124,"Prolactin signaling pathway",1,0
"793","hsa05135",2.15138813035224e-10,"19% O2, CyA- vs 1% O2, CyA+",9.66728123179563,"Yersinia infection",1.66732580102298e-07,6.77797952928932
"794","hsa04612",0.457563244715498,"19% O2, CyA- vs 1% O2, CyA+",0.339548868957925,"Antigen processing and presentation",1,0
"795","hsa00330",0.527675908925282,"19% O2, CyA- vs 1% O2, CyA+",0.277632733110436,"Arginine and proline metabolism",1,0
"796","hsa05016",3.47620702117925e-05,"19% O2, CyA- vs 1% O2, CyA+",4.45889436758627,"Huntington disease",0.0238120180950779,1.62320379609385
"797","hsa04141",3.8589350449721e-11,"19% O2, CyA- vs 1% O2, CyA+",10.4135325315731,"Protein processing in endoplasmic reticulum",3.01382827012321e-08,7.5208814976958
"798","hsa04979",0.0646668826551292,"19% O2, CyA- vs 1% O2, CyA+",1.18931807423623,"Cholesterol metabolism",1,0
"799","hsa00670",0.438826788695931,"19% O2, CyA- vs 1% O2, CyA+",0.357706868272117,"One carbon pool by folate",1,0
"800","hsa00260",0.518979049998029,"19% O2, CyA- vs 1% O2, CyA+",0.284850173276574,"Glycine, serine and threonine metabolism",1,0
"801","hsa04730",1.04681414335614e-22,"19% O2, CyA- vs 1% O2, CyA+",21.9801304183019,"Long-term depression",8.688557389856e-20,19.0610523259258
"802","hsa04650",3.01640556724241e-41,"19% O2, CyA- vs 1% O2, CyA+",40.5205102663255,"Natural killer cell mediated cytotoxicity",2.58807597669399e-38,37.5870229784768
"803","hsa04720",3.8435813293346e-18,"19% O2, CyA- vs 1% O2, CyA+",17.4152639249219,"Long-term potentiation",3.12483162074903e-15,14.5051733793278
"804","hsa00360",0.529732424384089,"19% O2, CyA- vs 1% O2, CyA+",0.275943443526331,"Phenylalanine metabolism",1,0
"805","hsa05020",5.25666787466595e-06,"19% O2, CyA- vs 1% O2, CyA+",5.27928946158847,"Prion disease",0.00372172085526349,2.4292562038987
"806","hsa00760",0.522066856662137,"19% O2, CyA- vs 1% O2, CyA+",0.282273877035665,"Nicotinate and nicotinamide metabolism",1,0
"807","hsa05210",6.33390925169528e-13,"19% O2, CyA- vs 1% O2, CyA+",12.1983281632202,"Colorectal cancer",4.99112049033588e-10,9.30180194573068
"808","hsa03018",0.274567538532903,"19% O2, CyA- vs 1% O2, CyA+",0.561350809668013,"RNA degradation",1,0
"809","hsa00410",0.517603299929058,"19% O2, CyA- vs 1% O2, CyA+",0.286002963528668,"beta-Alanine metabolism",1,0
"810","hsa00565",0.478358241934084,"19% O2, CyA- vs 1% O2, CyA+",0.320246738904962,"Ether lipid metabolism",1,0
"811","hsa04350",0.417305303017025,"19% O2, CyA- vs 1% O2, CyA+",0.379546096341735,"TGF-beta signaling pathway",1,0
"812","hsa05150",0.428416448317521,"19% O2, CyA- vs 1% O2, CyA+",0.368133863525512,"Staphylococcus aureus infection",1,0
"813","hsa00120",0.561893798885746,"19% O2, CyA- vs 1% O2, CyA+",0.250345760794516,"Primary bile acid biosynthesis",1,0
"814","hsa04810",1.88334519951783e-28,"19% O2, CyA- vs 1% O2, CyA+",27.7250700705805,"Regulation of actin cytoskeleton",1.58766000319353e-25,24.7992424959557
"815","hsa05144",0.509198183572303,"19% O2, CyA- vs 1% O2, CyA+",0.293113154244487,"Malaria",1,0
"816","hsa04072",2.45291579995305e-31,"19% O2, CyA- vs 1% O2, CyA+",30.6103173593531,"Phospholipase D signaling pathway",2.08497842996009e-28,27.6808984336388
"817","hsa00910",0.00036988808607696,"19% O2, CyA- vs 1% O2, CyA+",3.43192965688239,"Nitrogen metabolism",0.242276696380409,0.61568835689061
"818","hsa00513",0.485953237912039,"19% O2, CyA- vs 1% O2, CyA+",0.313405519819706,"Various types of N-glycan biosynthesis",1,0
"819","hsa05134",0.361349058557228,"19% O2, CyA- vs 1% O2, CyA+",0.442073072436036,"Legionellosis",1,0
"820","hsa04970",0.243429550363173,"19% O2, CyA- vs 1% O2, CyA+",0.613626703095732,"Salivary secretion",1,0
"821","hsa05171",0.473770591849612,"19% O2, CyA- vs 1% O2, CyA+",0.324431900544063,"Coronavirus disease - COVID-19",1,0
"822","hsa05017",4.20704235476995e-13,"19% O2, CyA- vs 1% O2, CyA+",12.376023115663,"Spinocerebellar ataxia",3.32356346026826e-10,9.47839602437255
"823","hsa04976",0.467932171552948,"19% O2, CyA- vs 1% O2, CyA+",0.329817094906975,"Bile secretion",1,0
"824","hsa04060",0.113205600369092,"19% O2, CyA- vs 1% O2, CyA+",0.946132087730516,"Cytokine-cytokine receptor interaction",1,0
"825","hsa04925",2.48291241678149e-06,"19% O2, CyA- vs 1% O2, CyA+",5.60503859964776,"Aldosterone synthesis and secretion",0.00178273111524911,2.74891415540546
"826","hsa00280",0.306055401764453,"19% O2, CyA- vs 1% O2, CyA+",0.514199950960443,"Valine, leucine and isoleucine degradation",1,0
"827","hsa00380",0.471854341991535,"19% O2, CyA- vs 1% O2, CyA+",0.326192044230387,"Tryptophan metabolism",1,0
"828","hsa04662",0.00303505245603991,"19% O2, CyA- vs 1% O2, CyA+",2.51783379843656,"B cell receptor signaling pathway",1,0
"829","hsa00970",0.252268581587387,"19% O2, CyA- vs 1% O2, CyA+",0.598136834670222,"Aminoacyl-tRNA biosynthesis",1,0
"830","hsa04936",0.276130797752664,"19% O2, CyA- vs 1% O2, CyA+",0.558885152404146,"Alcoholic liver disease",1,0
"831","hsa04923",0.372771994700343,"19% O2, CyA- vs 1% O2, CyA+",0.428556722401647,"Regulation of lipolysis in adipocytes",1,0
"832","hsa05215",1.75786375528391e-05,"19% O2, CyA- vs 1% O2, CyA+",4.75501478831876,"Prostate cancer",0.0122698890118817,1.9111593656956
"833","hsa05224",0.0122868563674106,"19% O2, CyA- vs 1% O2, CyA+",1.91055921857207,"Breast cancer",1,0
"834","hsa04014",0.094445938409123,"19% O2, CyA- vs 1% O2, CyA+",1.02481671391402,"Ras signaling pathway",1,0
"835","hsa04151",0.337923430556158,"19% O2, CyA- vs 1% O2, CyA+",0.471181694556973,"PI3K-Akt signaling pathway",1,0
"836","hsa05417",0.438033434002448,"19% O2, CyA- vs 1% O2, CyA+",0.358492739613226,"Lipid and atherosclerosis",1,0
"837","hsa04210",9.85477191869471e-16,"19% O2, CyA- vs 1% O2, CyA+",15.0063534226883,"Apoptosis",7.91338185071185e-13,12.1016378774096
"838","hsa04713",4.79593855255871e-41,"19% O2, CyA- vs 1% O2, CyA+",40.3191263898884,"Circadian entrainment",4.11011933954281e-38,37.3861455679652
"839","hsa05120",1.29667033326784e-07,"19% O2, CyA- vs 1% O2, CyA+",6.88717042533554,"Epithelial cell signaling in Helicobacter pylori infection",9.67316068617809e-05,4.01443159786287
"840","hsa00350",0.513512348898147,"19% O2, CyA- vs 1% O2, CyA+",0.28944910806702,"Tyrosine metabolism",1,0
"841","hsa05322",0.524850608870746,"19% O2, CyA- vs 1% O2, CyA+",0.27996429464308,"Systemic lupus erythematosus",1,0
"842","hsa05163",0.204669886495432,"19% O2, CyA- vs 1% O2, CyA+",0.68894605128436,"Human cytomegalovirus infection",1,0
"843","hsa00030",4.01225524434451e-20,"19% O2, CyA- vs 1% O2, CyA+",19.3966114466176,"Pentose phosphate pathway",3.31412283182857e-17,16.4796313992973
"844","hsa00230",0.46978711569704,"19% O2, CyA- vs 1% O2, CyA+",0.328098898282997,"Purine metabolism",1,0
"845","hsa04211",8.78892824070025e-28,"19% O2, CyA- vs 1% O2, CyA+",27.0560640814141,"Longevity regulating pathway",7.38269972218821e-25,24.1317847953523
"846","hsa04611",0.000154730664326242,"19% O2, CyA- vs 1% O2, CyA+",3.81042360984308,"Platelet activation",0.10336008376993,0.985647147367533
"847","hsa04012",0.000135205942787197,"19% O2, CyA- vs 1% O2, CyA+",3.86900421917126,"ErbB signaling pathway",0.0905879816674219,1.04292941647044
"848","hsa04728",0.218855074753901,"19% O2, CyA- vs 1% O2, CyA+",0.659843378627911,"Dopaminergic synapse",1,0
"849","hsa05219",0.137432814512817,"19% O2, CyA- vs 1% O2, CyA+",0.861909559413667,"Bladder cancer",1,0
"850","hsa00600",0.403341319691688,"19% O2, CyA- vs 1% O2, CyA+",0.394327285071744,"Sphingolipid metabolism",1,0
"851","hsa04972",0.244081115507689,"19% O2, CyA- vs 1% O2, CyA+",0.612465820533927,"Pancreatic secretion",1,0
"852","hsa04360",1.33000435206927e-213,"19% O2, CyA- vs 1% O2, CyA+",212.876146937923,"Axon guidance",1.16907382546889e-210,209.932158062849
"853","hsa04722",0.00604480789637344,"19% O2, CyA- vs 1% O2, CyA+",2.21861749643607,"Neurotrophin signaling pathway",1,0
"854","hsa00512",0.518819012159565,"19% O2, CyA- vs 1% O2, CyA+",0.284984117544204,"Mucin type O-glycan biosynthesis",1,0
"855","hsa04723",0.450186829380696,"19% O2, CyA- vs 1% O2, CyA+",0.346607214824075,"Retrograde endocannabinoid signaling",1,0
"856","hsa00601",0.526319990811554,"19% O2, CyA- vs 1% O2, CyA+",0.278750134192744,"Glycosphingolipid biosynthesis - lacto and neolacto series",1,0
"857","hsa05204",0.332051739969335,"19% O2, CyA- vs 1% O2, CyA+",0.478794239692262,"Chemical carcinogenesis - DNA adducts",1,0
"858","hsa04071",3.40769204858248e-16,"19% O2, CyA- vs 1% O2, CyA+",15.4675396591061,"Sphingolipid signaling pathway",2.74319209910889e-13,12.5617437787382
"859","hsa04213",2.9917451487841e-19,"19% O2, CyA- vs 1% O2, CyA+",18.5240754045211,"Longevity regulating pathway - multiple species",2.45323102200296e-16,15.6102615521374
"860","hsa04270",6.51135923960029e-05,"19% O2, CyA- vs 1% O2, CyA+",4.1863283434379,"Vascular smooth muscle contraction",0.04414701564449,1.35509864957083
"861","hsa04918",0.057161351760304,"19% O2, CyA- vs 1% O2, CyA+",1.24289750949794,"Thyroid hormone synthesis",1,0
"862","hsa04657",0.0662672411501463,"19% O2, CyA- vs 1% O2, CyA+",1.17870110965952,"IL-17 signaling pathway",1,0
"863","hsa04622",0.287252495832945,"19% O2, CyA- vs 1% O2, CyA+",0.541736189195755,"RIG-I-like receptor signaling pathway",1,0
"864","hsa00052",0.376011961288097,"19% O2, CyA- vs 1% O2, CyA+",0.424798339543637,"Galactose metabolism",1,0
"865","hsa00515",0.532257287801138,"19% O2, CyA- vs 1% O2, CyA+",0.273878383379257,"Mannose type O-glycan biosynthesis",1,0
"866","hsa04659",0.321752839349373,"19% O2, CyA- vs 1% O2, CyA+",0.492477611919072,"Th17 cell differentiation",1,0
"867","hsa00270",0.490380229698076,"19% O2, CyA- vs 1% O2, CyA+",0.309467047270451,"Cysteine and methionine metabolism",1,0
"868","hsa04915",0.286331754106675,"19% O2, CyA- vs 1% O2, CyA+",0.543130486178228,"Estrogen signaling pathway",1,0
"869","hsa04216",0.00241848919656305,"19% O2, CyA- vs 1% O2, CyA+",2.61645584827285,"Ferroptosis",1,0
"870","hsa04512",0.458784354271794,"19% O2, CyA- vs 1% O2, CyA+",0.338391401078715,"ECM-receptor interaction",1,0
"871","hsa04510",8.63641966401523e-156,"19% O2, CyA- vs 1% O2, CyA+",155.063666262431,"Focal adhesion",7.55686720601333e-153,152.121658209409
"872","hsa04668",3.21795541390095e-18,"19% O2, CyA- vs 1% O2, CyA+",17.4924199775244,"TNF signaling pathway",2.61941570691537e-15,14.5817955726352
"873","hsa05226",1.35257006714777e-05,"19% O2, CyA- vs 1% O2, CyA+",4.86884022789426,"Gastric cancer",0.00946799047003438,2.02374218788
"874","hsa00770",0.534092348021096,"19% O2, CyA- vs 1% O2, CyA+",0.272383644154097,"Pantothenate and CoA biosynthesis",1,0
"875","hsa05131",0.000103337212916851,"19% O2, CyA- vs 1% O2, CyA+",3.98574325588456,"Shigellosis",0.0696492815059573,1.15708335934924
"876","hsa01522",0.20285556996563,"19% O2, CyA- vs 1% O2, CyA+",0.692813063029278,"Endocrine resistance",1,0
"877","hsa04062",0.406377812651352,"19% O2, CyA- vs 1% O2, CyA+",0.391070011615203,"Chemokine signaling pathway",1,0
"878","hsa04911",0.0990528591227119,"19% O2, CyA- vs 1% O2, CyA+",1.00413298420119,"Insulin secretion",1,0
"879","hsa00040",0.510000556396251,"19% O2, CyA- vs 1% O2, CyA+",0.29242935009875,"Pentose and glucuronate interconversions",1,0
"880","hsa04930",0.325210031342827,"19% O2, CyA- vs 1% O2, CyA+",0.487836066738349,"Type II diabetes mellitus",1,0
"881","hsa05202",6.55542992065824e-09,"19% O2, CyA- vs 1% O2, CyA+",8.18339882097666,"Transcriptional misregulation in cancer",5.00179302946223e-06,5.30087428302178
"882","hsa05145",0.312021408665411,"19% O2, CyA- vs 1% O2, CyA+",0.505815606794775,"Toxoplasmosis",1,0
"883","hsa04380",4.42801404878636e-07,"19% O2, CyA- vs 1% O2, CyA+",6.35379100990246,"Osteoclast differentiation",0.00032457342977604,3.48868703526133
"884","hsa04010",0.0197293926549832,"19% O2, CyA- vs 1% O2, CyA+",1.70488628376196,"MAPK signaling pathway",1,0
"885","hsa05142",0.445799902691247,"19% O2, CyA- vs 1% O2, CyA+",0.350860030653132,"Chagas disease",1,0
"886","hsa00020",0.388645002729513,"19% O2, CyA- vs 1% O2, CyA+",0.410446912162662,"Citrate cycle (TCA cycle)",1,0
"887","hsa04744",0.526931165573594,"19% O2, CyA- vs 1% O2, CyA+",0.278246114131024,"Phototransduction",1,0
"888","hsa04921",1.71404124290797e-05,"19% O2, CyA- vs 1% O2, CyA+",4.76597873238257,"Oxytocin signaling pathway",0.0119811482879267,1.92150155663689
