"","pathway","transcriptome_pval","transcriptome_padj","proteome_pval","proteome_padj","phosphoproteome_pval","phosphoproteome_padj","combined_pval","combined_padj","Contrast","negativelog10FDR","Pathway","Algorithm"
"98","(KEGG) MAPK signaling pathway",0.449275362318841,0.975941422594142,0.353909465020576,0.951137171286425,0.658965896589659,0.949913945229951,0.998841587823221,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Mapk Signaling Pathway","multiGSEA"
"99","(KEGG) ErbB signaling pathway",0.946666666666667,0.992553191489362,0.700111482720178,0.951889417467014,0.600973236009732,0.949913945229951,0.999542430452416,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Erbb Signaling Pathway","multiGSEA"
"100","(KEGG) Ras signaling pathway",0.971751412429379,0.992553191489362,0.476290832455216,0.951889417467014,0.670212765957447,0.949913945229951,0.999542430452416,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Ras Signaling Pathway","multiGSEA"
"101","(KEGG) Rap1 signaling pathway",0.965811965811966,0.992553191489362,0.258985200845666,0.909238488783943,0.792553191489362,0.949913945229951,0.999115148128643,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Rap1 Signaling Pathway","multiGSEA"
"102","(KEGG) Calcium signaling pathway",0.696107784431138,0.992553191489362,0.606521739130435,0.951889417467014,0.247747747747748,0.949913945229951,0.999542430452416,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Calcium Signaling Pathway","multiGSEA"
"103","(KEGG) cGMP-PKG signaling pathway",0.777070063694268,0.992553191489362,0.559957173447537,0.951889417467014,0.422222222222222,0.949913945229951,0.999542430452416,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Cgmp-Pkg Signaling Pathway","multiGSEA"
"104","(KEGG) cAMP signaling pathway",0.777089783281734,0.992553191489362,0.647812166488794,0.951889417467014,0.449874686716792,0.949913945229951,0.999542430452416,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Camp Signaling Pathway","multiGSEA"
"105","(KEGG) Cytokine-cytokine receptor interaction",0.0184594901236945,0.382726761897934,0.525609756097561,0.951889417467014,0.279863481228669,0.949913945229951,0.958835785984008,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Cytokine-Cytokine Receptor Interaction","multiGSEA"
"106","(KEGG) Viral protein interaction with cytokine and cytokine receptor",0.035472972972973,0.469504830917874,0.349514563106796,0.951137171286425,0.422832980972516,0.949913945229951,0.968633604627269,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Viral Protein Interaction With Cytokine And Cytokine Receptor","multiGSEA"
"107","(KEGG) Chemokine signaling pathway",0.271604938271605,0.818082908690263,0.398952879581152,0.951137171286425,0.490267639902676,0.949913945229951,0.992440971570166,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Chemokine Signaling Pathway","multiGSEA"
"108","(KEGG) NF-kappa B signaling pathway",0.00064629953628252,0.0334998592973106,0.922566371681416,0.961579629316658,0.533018867924528,0.949913945229951,0.819424271179953,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Nf-Kappa B Signaling Pathway","multiGSEA"
"109","(KEGG) HIF-1 signaling pathway",0.936936936936937,0.992553191489362,0.741214057507987,0.951889417467014,0.948004836759371,0.974741676234214,0.999763203448344,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Hif-1 Signaling Pathway","multiGSEA"
"110","(KEGG) FoxO signaling pathway",0.799418604651163,0.992553191489362,0.896885069817401,0.953750147180031,0.128048780487805,0.949913945229951,0.999559974674884,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Foxo Signaling Pathway","multiGSEA"
"111","(KEGG) Phosphatidylinositol signaling system",0.703804347826087,0.992553191489362,0.168122270742358,0.813506815365551,0.427680798004988,0.949913945229951,0.997943451229664,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Phosphatidylinositol Signaling System","multiGSEA"
"112","(KEGG) Sphingolipid signaling pathway",0.892957746478873,0.992553191489362,0.691065662002153,0.951889417467014,0.369918699186992,0.949913945229951,0.999542430452416,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Sphingolipid Signaling Pathway","multiGSEA"
"113","(KEGG) Phospholipase D signaling pathway",0.562974203338392,0.992553191489362,0.0958751393534002,0.691670648192387,0.734375,0.949913945229951,0.995903538377989,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Phospholipase D Signaling Pathway","multiGSEA"
"114","(KEGG) Neuroactive ligand-receptor interaction",0.719864176570458,0.992553191489362,0.692307692307692,0.951889417467014,NA,NA,0.998122335233609,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Neuroactive Ligand-Receptor Interaction","multiGSEA"
"115","(KEGG) Cell cycle",4.39392395957302e-07,0.000136651035142721,0.367389060887513,0.951137171286425,0.792494481236203,0.949913945229951,0.422329765383066,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Cell Cycle","multiGSEA"
"116","(KEGG) Oocyte meiosis",5.06674759282382e-05,0.00525252833789402,0.962065331928346,0.978207367698956,0.334549878345499,0.949913945229951,0.73794046807452,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Oocyte Meiosis","multiGSEA"
"117","(KEGG) p53 signaling pathway",0.0407608695652174,0.469504830917874,0.892448512585812,0.953750147180031,0.965034965034965,0.974741676234214,0.980117326883753,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"P53 Signaling Pathway","multiGSEA"
"118","(KEGG) Sulfur relay system",0.471349353049908,0.992553191489362,0.585333333333333,0.951889417467014,0.750528541226216,0.949913945229951,0.999542430452416,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Sulfur Relay System","multiGSEA"
"119","(KEGG) SNARE interactions in vesicular transport",0.146959459459459,0.69001801326831,0.184049079754601,0.813506815365551,0.571428571428571,0.949913945229951,0.959927177423327,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Snare Interactions In Vesicular Transport","multiGSEA"
"120","(KEGG) Autophagy - other",0.726190476190476,0.992553191489362,0.625592417061611,0.951889417467014,0.102425876010782,0.949913945229951,0.999542430452416,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Autophagy - Other","multiGSEA"
"121","(KEGG) Mitophagy - animal",0.290791599353796,0.819170293753915,0.0918253079507279,0.678611422172452,0.28968253968254,0.949913945229951,0.959387737742245,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Mitophagy - Animal","multiGSEA"
"122","(KEGG) Autophagy - animal",0.491970802919708,0.992553191489362,0.881052631578947,0.953750147180031,0.690582959641256,0.949913945229951,0.999559974674884,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Autophagy - Animal","multiGSEA"
"123","(KEGG) Protein processing in endoplasmic reticulum",3.06571871270928e-05,0.00476719259826292,0.494983277591973,0.951889417467014,0.839160839160839,0.949913945229951,0.660168170503356,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Protein Processing In Endoplasmic Reticulum","multiGSEA"
"124","(KEGG) Endocytosis",0.918032786885246,0.992553191489362,0.986125933831377,0.98939125149307,0.968866749688667,0.974741676234214,0.999944486135173,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Endocytosis","multiGSEA"
"125","(KEGG) Phagosome",0.139705882352941,0.69001801326831,0.820543093270366,0.953750147180031,0.688622754491018,0.949913945229951,0.98633574298756,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Phagosome","multiGSEA"
"126","(KEGG) Peroxisome",0.421052631578947,0.955855568709589,0.947058823529412,0.972741774675972,0.207317073170732,0.949913945229951,0.998830170772998,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Peroxisome","multiGSEA"
"127","(KEGG) mTOR signaling pathway",0.623044096728307,0.992553191489362,0.841004184100418,0.953750147180031,0.800453514739229,0.949913945229951,0.999559974674884,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Mtor Signaling Pathway","multiGSEA"
"128","(KEGG) PI3K-Akt signaling pathway",0.40234375,0.955182490458015,0.786377708978328,0.953750147180031,0.314159292035398,0.949913945229951,0.998136780582572,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Pi3k-Akt Signaling Pathway","multiGSEA"
"129","(KEGG) AMPK signaling pathway",0.0832025117739403,0.646899529042386,0.708695652173913,0.951889417467014,0.826241134751773,0.949913945229951,0.983298761314578,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Ampk Signaling Pathway","multiGSEA"
"130","(KEGG) Apoptosis",0.225331369661267,0.761717999615803,0.643979057591623,0.951889417467014,0.813414634146341,0.949913945229951,0.989844509671846,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Apoptosis","multiGSEA"
"131","(KEGG) Longevity regulating pathway",0.296178343949045,0.819170293753915,0.657079646017699,0.951889417467014,0.964720194647202,0.974741676234214,0.995553040441907,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Longevity Regulating Pathway","multiGSEA"
"132","(KEGG) Longevity regulating pathway - multiple species",0.537349397590361,0.992553191489362,0.696796338672769,0.951889417467014,0.947229551451187,0.974741676234214,0.999763203448344,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Longevity Regulating Pathway - Multiple Species","multiGSEA"
"133","(KEGG) Apoptosis - multiple species",0.475609756097561,0.992553191489362,0.890776699029126,0.953750147180031,0.875634517766497,0.956131538410019,0.999614404287528,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Apoptosis - Multiple Species","multiGSEA"
"134","(KEGG) Ferroptosis",0.373626373626374,0.922158622112211,0.216916780354707,0.842765510586365,0.692722371967655,0.949913945229951,0.990603557833778,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Ferroptosis","multiGSEA"
"135","(KEGG) Necroptosis",0.733823529411765,0.992553191489362,0.593913955928646,0.951889417467014,0.441463414634146,0.949913945229951,0.999542430452416,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Necroptosis","multiGSEA"
"136","(KEGG) Cellular senescence",0.17056856187291,0.69001801326831,0.355440414507772,0.951137171286425,0.727374301675978,0.949913945229951,0.985794541316663,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Cellular Senescence","multiGSEA"
"137","(KEGG) Cardiac muscle contraction",0.480263157894737,0.992553191489362,0.159618008185539,0.813506815365551,NA,NA,0.990656842741742,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Cardiac Muscle Contraction","multiGSEA"
"138","(KEGG) Adrenergic signaling in cardiomyocytes",0.0960960960960961,0.649217181854677,0.441530054644809,0.951889417467014,0.822535211267606,0.949913945229951,0.983447901734281,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Adrenergic Signaling In Cardiomyocytes","multiGSEA"
"139","(KEGG) Vascular smooth muscle contraction",0.902208201892745,0.992553191489362,0.626532887402453,0.951889417467014,0.326822916666667,0.949913945229951,0.999542430452416,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Vascular Smooth Muscle Contraction","multiGSEA"
"140","(KEGG) Wnt signaling pathway",0.831804281345566,0.992553191489362,0.697524219590958,0.951889417467014,0.105985037406484,0.949913945229951,0.999542430452416,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Wnt Signaling Pathway","multiGSEA"
"141","(KEGG) Notch signaling pathway",0.150684931506849,0.69001801326831,0.0800970873786408,0.678611422172452,0.347586206896552,0.949913945229951,0.93361532713867,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Notch Signaling Pathway","multiGSEA"
"142","(KEGG) Hedgehog signaling pathway",0.825641025641026,0.992553191489362,0.236641221374046,0.893082714365116,0.930448222565688,0.974741676234214,0.999428159105222,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Hedgehog Signaling Pathway","multiGSEA"
"143","(KEGG) TGF-beta signaling pathway",0.662974683544304,0.992553191489362,0.652173913043478,0.951889417467014,0.707042253521127,0.949913945229951,0.999542430452416,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Tgf-Beta Signaling Pathway","multiGSEA"
"144","(KEGG) Axon guidance",0.971875,0.992553191489362,0.132337246531483,0.776923076923077,0.306317044100119,0.949913945229951,0.997403791370645,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Axon Guidance","multiGSEA"
"145","(KEGG) VEGF signaling pathway",0.917675544794189,0.992553191489362,0.117106773823192,0.774936061381074,0.369565217391304,0.949913945229951,0.997372836350103,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Vegf Signaling Pathway","multiGSEA"
"146","(KEGG) Apelin signaling pathway",0.44794952681388,0.975941422594142,0.923497267759563,0.961579629316658,0.95,0.974741676234214,0.999501899329011,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Apelin Signaling Pathway","multiGSEA"
"147","(KEGG) Osteoclast differentiation",0.843795620437956,0.992553191489362,0.573894282632147,0.951889417467014,0.808219178082192,0.949913945229951,0.999542430452416,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Osteoclast Differentiation","multiGSEA"
"148","(KEGG) Hippo signaling pathway",0.225,0.761717999615803,0.727173913043478,0.951889417467014,0.160401002506266,0.949913945229951,0.989844509671846,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Hippo Signaling Pathway","multiGSEA"
"149","(KEGG) Hippo signaling pathway - multiple species",0.640096618357488,0.992553191489362,0.740791268758527,0.951889417467014,0.0887480190174326,0.949913945229951,0.999542430452416,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Hippo Signaling Pathway - Multiple Species","multiGSEA"
"150","(KEGG) Focal adhesion",0.94314381270903,0.992553191489362,0.161764705882353,0.813506815365551,0.363636363636364,0.949913945229951,0.997943451229664,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Focal Adhesion","multiGSEA"
"151","(KEGG) ECM-receptor interaction",0.730310262529833,0.992553191489362,0.834411384217335,0.953750147180031,0.904862579281184,0.964688204357626,0.999687948372363,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Ecm-Receptor Interaction","multiGSEA"
"152","(KEGG) Cell adhesion molecules",0.269168026101142,0.818082908690263,0.0189987832952268,0.312693498452012,0.696245733788396,0.949913945229951,0.883286579057391,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Cell Adhesion Molecules","multiGSEA"
"153","(KEGG) Adherens junction",0.0383631713554987,0.469504830917874,0.39237668161435,0.951137171286425,0.883152173913043,0.957366642309098,0.971640797341034,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Adherens Junction","multiGSEA"
"154","(KEGG) Tight junction",0.0023139689662708,0.10280633550146,0.572774869109948,0.951889417467014,0.63193657984145,0.949913945229951,0.880762533252584,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Tight Junction","multiGSEA"
"155","(KEGG) Gap junction",0.584183673469388,0.992553191489362,0.186440677966102,0.813506815365551,0.341701534170153,0.949913945229951,0.997943451229664,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Gap Junction","multiGSEA"
"156","(KEGG) Signaling pathways regulating pluripotency of stem cells",0.591482649842271,0.992553191489362,0.401836969001148,0.951137171286425,0.959239130434783,0.974741676234214,0.999759345251794,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Signaling Pathways Regulating Pluripotency Of Stem Cells","multiGSEA"
"157","(KEGG) Complement and coagulation cascades",0.498299319727891,0.992553191489362,0.507936507936508,0.951889417467014,NA,NA,0.998122335233609,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Complement And Coagulation Cascades","multiGSEA"
"158","(KEGG) Platelet activation",0.153846153846154,0.69001801326831,0.872707659115426,0.953750147180031,0.841880341880342,0.949913945229951,0.98633574298756,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Platelet Activation","multiGSEA"
"159","(KEGG) Antigen processing and presentation",0.803389830508475,0.992553191489362,0.581314878892734,0.951889417467014,0.245954692556634,0.949913945229951,0.999542430452416,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Antigen Processing And Presentation","multiGSEA"
"160","(KEGG) Renin-angiotensin system",0.522105263157895,0.992553191489362,NA,NA,NA,NA,0.992553191489362,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Renin-Angiotensin System","multiGSEA"
"161","(KEGG) Toll-like receptor signaling pathway",0.958532695374801,0.992553191489362,0.681159420289855,0.951889417467014,0.811188811188811,0.949913945229951,0.999542430452416,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Toll-Like Receptor Signaling Pathway","multiGSEA"
"162","(KEGG) NOD-like receptor signaling pathway",0.278832116788321,0.818082908690263,0.929473684210526,0.964488103821197,0.856973995271868,0.949913945229951,0.994061240488555,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Nod-Like Receptor Signaling Pathway","multiGSEA"
"163","(KEGG) RIG-I-like receptor signaling pathway",0.0390492359932088,0.469504830917874,0.296875,0.951137171286425,0.844594594594595,0.949913945229951,0.968633604627269,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Rig-I-Like Receptor Signaling Pathway","multiGSEA"
"164","(KEGG) Cytosolic DNA-sensing pathway",0.170068027210884,0.69001801326831,0.801517067003793,0.953750147180031,0.211267605633803,0.949913945229951,0.98633574298756,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Cytosolic Dna-Sensing Pathway","multiGSEA"
"165","(KEGG) C-type lectin receptor signaling pathway",0.849693251533742,0.992553191489362,0.519650655021834,0.951889417467014,0.586466165413534,0.949913945229951,0.999542430452416,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"C-Type Lectin Receptor Signaling Pathway","multiGSEA"
"166","(KEGG) JAK-STAT signaling pathway",0.905325443786982,0.992553191489362,0.744632768361582,0.951889417467014,0.62037037037037,0.949913945229951,0.999542430452416,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Jak-Stat Signaling Pathway","multiGSEA"
"167","(KEGG) Natural killer cell mediated cytotoxicity",0.107361963190184,0.649217181854677,0.25782092772384,0.909238488783943,0.325814536340852,0.949913945229951,0.973919752460755,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Natural Killer Cell Mediated Cytotoxicity","multiGSEA"
"168","(KEGG) IL-17 signaling pathway",0.197822141560799,0.713339518581516,0.751803751803752,0.951889417467014,0.909539473684211,0.965683885640026,0.990275210491504,0.999944486135173,"X1O2NoCyA - X1O2PlusCyA",2.41100343901052e-05,"Il-17 Signaling Pathway","multiGSEA"
