,norm_19-C,norm_1-1ug-B,norm_1-A,norm_1-1ug-A,norm_19-A,norm_1-C,norm_19-B,norm_1-B,norm_1-1ug-C
CAMK1D,7.994353436858858,7.9886846867721655,7.965784284662087,8.098032082960527,7.888743248898259,7.851749041416057,8.044394119358454,8.087462841250339,7.906890595608519
PPIL4,8.071462362556623,8.066089190457772,8.108524456778168,8.08214904135387,8.087462841250339,7.531381460516312,7.977279923499917,8.038918989292302,8.060695931687555
PEF1,8.43879185257826,8.632995197142957,8.413627929024173,8.584962500721156,8.566054038171092,8.189824558880018,8.442943495848729,8.49585502688717,8.409390936137703
L2HGDH,7.787902559391432,7.86418614465428,7.807354922057604,7.954196310386875,7.734709620225838,6.977279923499917,7.636624620543649,7.700439718141092,7.7414669864011465
MTX1,6.700439718141092,6.94251450533924,6.820178962415188,6.918863237274595,6.857980995127572,6.648177795724818,6.4741115139424075,6.672425341971495,6.9886846867721655
DHODH,8.044394119358454,8.08214904135387,7.960001932068081,7.977279923499917,7.994353436858858,7.599912842187128,7.882643049361842,7.965784284662087,7.954196310386875
URI1,7.491853096329675,7.507794640198696,7.562242424221073,7.383704292474052,7.434628227636725,7.330916878114617,7.507794640198696,7.467605550082998,7.6865005271832185
UBR7,7.971543553950772,7.882643049361842,7.936637939002571,7.768184324776926,7.78135971352466,8.011227255423254,7.965784284662087,7.813781191217037,7.971543553950772
MAIP1,9.250298417906333,9.308339030139408,9.216745858195306,9.409390936137703,9.221587121264806,8.774787059601174,9.271463027904375,9.342074667999139,9.353146825498083
DNTTIP1,7.599912842187128,7.658211482751795,7.417852514885898,7.366322214245816,7.442943495848728,7.011227255423254,7.434628227636725,7.6865005271832185,7.6653359171851765
DOCK11,6.357552004618084,6.651051691178928,6.4495613746132365,6.635173946674924,6.586464525886388,6.78135971352466,6.6293566200796095,6.556122817841175,6.602884408718419
STT3B,9.294620748891628,9.41574176829009,9.262094845370179,9.199672344836364,9.243173983472952,9.566054038171092,9.326429487122303,9.226412192788786,9.479780264029099
ORC4,8.228818690495881,8.129283016944967,8.134426320220927,8.169925001442312,8.03342300153745,7.965784284662087,8.103287808412022,8.071462362556623,8.066089190457772
CD81,7.507794640198696,7.499845887083206,7.475733430966398,7.539158811108031,7.499845887083206,7.592457037268081,7.60733031374961,7.451211111832329,7.499845887083206
NBEAL2,7.78135971352466,7.924812503605781,7.7481928495894605,8.03342300153745,7.936637939002571,7.515699838284043,7.754887502163468,7.98299357469431,7.845490050944375
CCNDBP1,7.679480099505446,7.643856189774724,7.672425341971495,7.614709844115208,7.7073591320808825,7.1799090900149345,7.614709844115208,7.651051691178928,7.672425341971495
CARNMT1,8.539158811108031,8.693486957499324,8.59618975614441,8.672425341971495,8.625708843064466,8.375039431346925,8.62935662007961,8.643856189774725,8.654636028527968
PRPSAP1,7.409390936137702,7.400879436282184,7.321928094887363,7.348728154231077,7.357552004618084,7.022367813028454,7.219168520462161,7.426264754702098,7.3750394313469245
ZC3HC1,7.599912842187128,7.592457037268081,7.554588851677638,7.442943495848728,7.539158811108031,7.577428828035749,7.592457037268081,7.562242424221073,7.426264754702098
KTI12,6.447909748742077,6.38543103719352,6.419538891513785,6.5804470195986635,6.590961241342599,6.542258049766918,6.338067797542616,6.381975478557301,6.301953395126096
CMTR1,5.984133594540979,5.368069876532083,5.719731056749852,5.82781902461732,5.678071905112637,5.569855608330948,5.749534267669262,5.762880292916999,5.708739041359579
E7ENQ6_2939,8.614709844115207,8.778077129535358,8.599912842187127,8.59245703726808,8.62935662007961,8.228818690495881,8.63662462054365,8.60733031374961,8.787902559391432
LMBRD1,8.280770770130603,8.584962500721156,8.491853096329674,8.388017285345136,8.442943495848729,8.228818690495881,8.467605550082997,8.413627929024173,8.74819284958946
B2M,7.584962500721156,8.027905996569885,8.276124405274238,7.727920454563199,8.022367813028454,7.98299357469431,8.174925682500678,7.714245517666122,8.276124405274238
RPUSD3,6.617651119427331,6.820178962415188,6.586464525886388,6.543805175964396,6.672425341971495,6.355791546753647,6.404290064444837,6.608809242675524,6.501439145158873
IFT27,6.977279923499917,7.05528243550119,7.05528243550119,7.03342300153745,6.94251450533924,6.6865005271832185,7.022367813028454,6.954196310386875,6.918863237274595
MYCBP,8.543031820255237,8.562242424221072,8.92184093707449,8.400879436282183,7.954196310386875,8.46352437327118,8.734709620225837,8.515699838284043,8.820178962415188
GRAMD4,7.6865005271832185,7.6653359171851765,7.507794640198696,7.569855608330948,7.539158811108031,6.94251450533924,7.3750394313469245,7.539158811108031,7.870364719583405
POLR3C,7.383704292474052,7.108524456778169,7.312882955284356,7.312882955284356,7.339850002884624,7.139551352398794,7.149747119504682,7.339850002884624,7.129283016944966
AFDN,6.807354922057604,7.022367813028454,6.78135971352466,6.965784284662087,6.820178962415188,6.768184324776926,6.590961241342599,6.845490050944375,6.954196310386875
KANSL3,6.832890014164741,6.832890014164741,6.807354922057604,6.930737337562887,6.906890595608519,6.20163386116965,6.578938713093386,7.011227255423254,6.754887502163468
MED1,7.78135971352466,7.787902559391432,7.7414669864011465,7.636624620543649,7.826548487290915,7.531381460516312,7.622051819456376,7.86418614465428,7.672425341971495
SETD1A,6.857980995127572,6.918863237274595,6.807354922057604,6.930737337562887,7.066089190457772,6.906890595608519,6.94251450533924,7.05528243550119,6.906890595608519
ERAL1,7.285402218862249,7.118941072723508,6.94251450533924,7.129283016944966,7.1799090900149345,7.6293566200796095,7.03342300153745,7.149747119504682,6.894817763307944
SLC25A22,6.60139939053183,6.348728154231077,6.6865005271832185,6.424586226251101,6.095924419998536,6.3957483281790335,6.658211482751795,6.572889668420581,6.383704292474052
AGO2,7.108524456778169,7.285402218862249,7.087462841250339,7.426264754702098,7.330916878114617,6.918863237274595,6.882643049361842,7.426264754702098,6.7414669864011465
AVL9,8.0,8.257387842692651,8.174925682500678,8.164906926675688,8.149747119504681,8.113742166049189,8.290018846932618,8.03342300153745,8.379378367071261
TAF1,7.7073591320808825,7.643856189774724,7.515699838284043,7.6293566200796095,7.546894459887636,7.459431618637297,7.357552004618084,7.7414669864011465,7.651051691178928
TRIM27,6.504620392403552,6.416164164733128,6.361066488794321,6.394033895367782,6.387155717662981,5.986410935252045,6.37851162325373,6.616181231331876,6.387155717662981
NFKBIB,6.906890595608519,6.700439718141092,6.794415866350106,6.700439718141092,6.78135971352466,6.622051819456376,6.832890014164741,6.918863237274595,6.754887502163468
SKA1,5.221103725367875,5.498250867527825,5.20163386116965,5.3750394313469245,5.232660756790275,4.902073579310743,5.459431618637297,5.20945336562895,5.4329594072761065
COA7,8.614709844115207,8.562242424221072,8.581200581924957,8.59245703726808,8.366322214245816,8.703903573444663,8.618385502258606,8.523561956057012,8.507794640198696
ATPAF2,4.977279923499917,5.078951341394822,4.954196310386875,5.116863757690899,5.06177619758669,4.638073837180719,4.862947248020921,5.004501392234941,4.963474123974886
RP9,6.006746832440585,5.79960542245267,5.892391025913404,5.817623257511431,5.897240425574799,5.963474123974886,5.96116025813664,5.92837032301897,6.037821465434967
SEC24B,6.7414669864011465,6.807354922057604,6.651051691178928,6.727920454563199,6.528258742758412,6.977279923499917,6.6865005271832185,6.590961241342599,6.820178962415188
NXT1,7.312882955284356,7.219168520462161,7.330916878114617,7.266786540694901,7.159871336778389,6.768184324776926,7.199672344836364,7.1799090900149345,7.577428828035749
COG7,6.590961241342599,6.646738698307846,6.345183447187665,6.5453506448223,6.595443984589479,6.562242424221073,6.242221395098369,6.586464525886388,6.4329594072761065
MRPL10,7.044394119358453,7.20945336562895,7.011227255423254,7.321928094887363,7.247927513443585,6.918863237274595,6.9886846867721655,7.219168520462161,7.0
NSUN6,4.842978831788326,4.776103988073165,4.77082904603249,4.797012977836145,4.797012977836145,4.620586410451877,4.578938713093386,4.9354597478052895,4.877744249949002
EMC4,5.797012977836145,5.842978831788326,5.768184324776926,5.78135971352466,5.837943241891027,5.409390936137702,5.602884408718419,5.958842675243241,6.1799090900149345
PIBF1,7.199672344836364,7.011227255423254,7.0,7.108524456778169,7.022367813028454,6.504620392403552,6.882643049361842,7.219168520462161,6.807354922057604
CLSPN,5.608809242675524,4.842978831788326,5.357552004618084,5.078951341394822,5.38543103719352,5.083213368248981,4.906890595608519,5.498250867527825,5.053111336459563
PWWP2A,6.464341532761104,6.608809242675524,6.439623137557117,6.487036080031899,6.467605550082998,6.434628227636725,6.700439718141092,6.45450493755737,6.768184324776926
ZBTB14,6.2268938135713885,6.292781749227846,6.165911938935689,6.1001366712854495,6.095924419998536,5.92837032301897,6.19377174339668,6.285402218862249,6.215290305651234
C14ORF80,4.837943241891027,4.832890014164741,4.872828759534886,4.74416109557041,5.035623909730721,4.542258049766918,4.867896463992655,4.842978831788326,4.872828759534886
EXOC7,5.507794640198696,5.074676686294496,5.083213368248981,5.339850002884624,5.108524456778169,4.4329594072761065,4.940166750482817,5.112700132749362,4.643856189774724
DHX33,4.504620392403552,4.336283387864432,4.82781902461732,4.832890014164741,4.529820946528695,3.9354597478052895,4.817623257511431,4.504620392403552,4.632268215499513
SPAG5,5.3957483281790335,5.189824558880018,5.381975478557301,5.422905742612183,5.405992359675837,4.760220946466509,5.274261661257048,5.364572432295856,5.429615964201735
SFXN2,6.965784284662087,7.303780748177103,7.108524456778169,7.139551352398794,7.22881869049588,7.357552004618084,7.139551352398794,7.098032082960526,7.366322214245816
CTU1,4.523561956057013,3.6205864104518777,4.177917792195843,4.285402218862249,4.350497247084133,0.0,3.8278190246173196,4.465974464504069,4.247927513443585
SLC5A6,6.151777654732053,6.20163386116965,6.118941072723508,6.153805336079036,6.236492618381302,5.972692654004264,5.956521363333119,6.307428525192248,6.2890967024199895
MRPL20,6.247927513443585,6.247927513443585,6.217230716220669,6.068240861312821,6.249824548616183,6.035623909730721,6.255500733148386,6.405992359675837,6.348728154231077
CEP57,5.03121873061072,5.274261661257048,5.078951341394822,5.177917792195843,5.116863757690899,5.03121873061072,5.0574502721839,4.968090752045256,5.197708157955851
ID1,5.259272487037594,5.478971805032942,5.247927513443585,5.266786540694901,5.277984747299765,4.862947248020921,5.325530331567558,5.247927513443585,5.270528942380718
EXOSC5,6.78135971352466,6.768184324776926,6.807354922057604,6.807354922057604,6.857980995127572,6.6117625600648715,6.845490050944375,6.882643049361842,6.807354922057604
DYNLRB2,5.517275693209582,5.703211467391146,5.646738698307846,5.58796498888268,5.675251386050259,4.77082904603249,5.694880192799191,5.700439718141092,5.867896463992655
CTSD,6.219168520462161,7.05528243550119,6.274261661257048,6.230741002626909,6.301953395126096,7.539158811108031,6.318316841334983,6.266786540694901,6.493455200926176
C18ORF8,5.59395128394841,5.646738698307846,5.789207575347344,5.797012977836145,5.626439136697315,5.491853096329675,5.392317422778761,5.5668151540108965,5.4561490346479955
ASMTL,5.584962500721156,5.501439145158873,5.478971805032942,5.71699089440494,5.5109619192773796,5.03121873061072,5.116863757690899,5.572889668420581,5.422905742612183
MARCH6,7.149747119504682,7.076815597050831,7.044394119358453,7.05528243550119,6.965784284662087,7.108524456778169,7.149747119504682,7.139551352398794,7.076815597050831
PAGR1,6.205548911173033,6.153805336079036,6.03342300153745,5.977279923499917,6.068240861312821,5.91169158187234,5.7414669864011465,6.232660756790275,6.163901213814542
NDOR1,3.689299160535892,3.700439718141092,3.1043366598147357,3.9164766444377164,3.6205864104518777,3.584962500721156,3.350497247084133,3.700439718141092,3.169925001442312
FASN,12.916439322580777,12.695010739653238,12.870942606649368,12.91270225264792,12.893870304785095,12.673088192909363,12.908955477289462,12.910830081296574,12.748402528398184
EZR,11.911017407796985,11.911017407796985,11.914758838941857,11.933321820732946,11.984062369686436,11.487337615207181,11.951648985904619,11.933321820732946,11.71896091198421
CHD4,12.119913785452269,12.087131301540529,12.110157018954066,12.053586543639174,12.093747662785669,11.925925264972856,12.14242620231898,12.083811707252881,12.170863950411928
MATR3,11.841957399099547,11.802112418586066,11.789941128390916,11.834075953434885,11.826151214800207,11.653292945382814,11.806146803320525,11.826151214800207,11.822172461476178
HNRNPR,11.161761743304675,11.211279947482009,11.12347479824414,11.229419688230417,11.180530807344482,10.987974524296153,11.116993677546981,11.174301544467632,11.029977346589579
XRCC6,12.204876767603993,12.189515729800194,12.296629474285503,12.173989374166535,12.170863950411928,12.005273656563938,12.285113188501493,12.161446847518008,12.23511671439625
SMC1A,11.884552133987235,11.869208250550827,11.810169937664659,11.857592285697526,11.838022058304546,11.598517810612622,11.85369942030022,11.87305954766147,11.826151214800207
TRIM28,11.174301544467632,11.09077405464075,11.229419688230417,11.205182326228643,11.217351905270334,11.043710863347156,11.223398414711628,11.174301544467632,11.192909219112012
SF3A1,11.393926675640417,11.420486612825774,11.393926675640417,11.33371442609397,11.366868586167094,11.350386742312843,11.409921241249679,11.350386742312843,11.37775279502222
SEPT7,11.662223305317841,11.62159403901754,11.675516044082778,11.71896091198421,11.723234300893377,11.436190995481416,11.71896091198421,11.72749506902543,11.589182967039351
EHD1,11.420486612825774,11.366868586167094,11.37775279502222,11.487337615207181,11.409921241249679,11.2940463132715,11.42574042431621,11.451726268074506,11.399277924508967
SSB,12.313733350263819,12.223096690347695,12.247037418788581,12.327833296750327,12.290882822429577,11.933321820732946,12.270587340447511,12.288000889707574,12.100333819126542
CNOT1,10.966505451905741,10.966505451905741,10.900112062977456,11.029977346589579,10.93737382019215,10.798471801101618,10.877284133523196,10.987974524296153,10.93737382019215
LMNB2,10.900112062977456,10.91513244895065,10.830515206976838,10.830515206976838,10.877284133523196,10.653740778706569,10.838416075797337,10.838416075797337,10.900112062977456
ACO2,11.186733289128867,11.2940463132715,11.110483309816226,11.355901638328417,11.149111990706889,11.070791809423062,11.129926933510394,11.180530807344482,11.199058823653022
TPD52,11.09077405464075,11.129926933510394,11.057314877782703,11.06406908038551,11.103943429891558,10.589651146514786,11.084144010615145,11.155450731312138,11.002111776479852
