"Gene"	"norm_19.C"	"norm_1.1ug.B"	"norm_1.A"	"norm_1.1ug.A"	"norm_19.A"	"norm_1.C"	"norm_19.B"	"norm_1.B"	"norm_1.1ug.C"
"SNRPD3"	9.01402047031493	9	9.12412131182919	8.96000193206808	9.04439411935845	8.92481250360578	9.15734693536284	9.04984854945056	9.11374216604919
"MANF"	8.94251450533924	9.11374216604919	9.08214904135387	9.00562454919388	9.07681559705083	9.17492568250068	9.22158712126481	9.02790599656988	9.25502856981873
"EIF2B1"	9.06608919045777	9.05528243550119	9.11634396123747	9.09011241966429	9.05528243550119	8.99717948093762	9.17242750864548	9.08214904135387	9.30606168942834
"RTN4"	9.02513956227851	9.22641219278879	9.02790599656988	9.00562454919388	9.02236781302845	8.87958324961278	8.93663793900257	9.03342300153745	9.13442632022093
"ATM"	8.2667865406949	8.3264294871223	8.27612440527424	8.36194377373524	8.37937836707126	7.99435343685886	8.09803208296053	8.35314682549808	8.19475685442225
"KPNA6"	7.97727992349992	7.98299357469431	7.98299357469431	7.99435343685886	7.90086680798075	7.99435343685886	8.02790599656988	8.04984854945056	8.2045711442492
"STK10"	9.64205169292798	9.67595703294175	9.65105169117893	9.74146698640115	9.66711154207503	9.60733031374961	9.62753388447279	9.75822321472672	9.68650052718322
"MEPCE"	8.69696752623429	8.94251450533924	8.82972273508606	8.75822321472672	9.01680828768655	8.56985560833095	8.81698362325538	8.82336724004623	8.86108690599539
"ATP8A1"	9.04712391211403	9.11894107272351	9.04439411935845	9.04984854945056	9.07414146275251	9.07146236255662	8.93369065495223	9.06069593168755	9.03617361255349
"ADA"	8.73470962022584	8.77478705960117	8.74819284958946	8.67948009950545	8.78135971352466	8.66888498426625	8.7279204545632	8.79766152585376	8.71424551766612
"NBAS"	8.14465824283188	8.32192809488736	8.13955135239879	8.23840473932508	8.12928301694497	8.0389189892923	8.04984854945056	8.18487534290828	8.1548181090521
"CRYZ"	8.87958324961278	8.92777796208234	9.02790599656988	8.85174904141606	8.70390357344466	8.82972273508606	8.9915218460757	8.88874324889826	9.07948478382682
"RALA"	9.59058704991503	9.63843591399047	9.60177078840771	9.63299519714296	9.66711154207503	9.62753388447279	9.62021982550749	9.68299458368168	9.59432460392485
"NELFE"	8.81378119121704	8.74483383749955	8.73809225962049	8.7714894695006	8.73470962022584	8.49585502688717	8.59618975614441	8.82654848729091	8.66177809777199
"PTGES2"	8.76487159073609	8.82017896241519	8.77807712953536	8.79766152585376	8.79441586635011	8.78135971352466	8.75822321472672	8.8703647195834	8.8703647195834
"SCYL1"	8.96289600533726	9.02790599656988	8.97441458980553	9.08214904135387	8.98584193700334	8.63299519714296	8.92777796208234	9.10852445677817	9.04165915163721
"SNRNP40"	8.10852445677817	8.08746284125034	8.21916852046216	8.16490692667569	8.11894107272351	8.08746284125034	8.25738784269265	8.12928301694497	8.29920801838728
"PUM1"	7.62935662007961	7.45121111183233	7.59991284218713	7.58496250072116	7.62205181945638	7.76818432477693	7.52356195605701	7.62935662007961	7.58496250072116
"CYB5B"	7.3037807481771	7.37503943134692	7.36632221424582	7.28540221886225	7.35755200461808	7.28540221886225	7.35755200461808	7.39231742277876	7.57742882803575
"IKZF1"	8.3264294871223	8.16992500144231	8.34429590791582	8.37503943134693	8.17990909001493	8.33985000288462	8.34429590791582	8.24792751344359	8.43045255166553
"SH2B2"	8.78135971352466	8.68650052718322	8.60362634498619	8.78463484555752	8.58871463558226	8.33539035469392	8.53138146051631	8.77807712953536	8.74146698640115
"PRIM2"	8.90388184573618	8.76487159073609	8.77807712953536	8.87344411251538	8.8008998999203	8.8073549220576	8.62570884306447	8.86727873970966	8.73470962022584
"TMED8"	8.6582114827518	8.56605403817109	8.69348695749932	8.68299458368168	8.65105169117893	8.16490692667569	8.54689445988764	8.6582114827518	8.64745842645492
"AHCYL1"	7.4093909361377	7.467605550083	7.4093909361377	7.67948009950545	7.38370429247405	7.4178525148859	7.54689445988764	7.43462822763672	7.27612440527424
"ENY2"	9.12153351734003	9.10852445677817	9.07948478382682	9.0389189892923	9.06339508128851	8.7176764230664	9.07146236255662	9.13699111208023	9.06608919045777
"PPWD1"	9.06877827798541	9.05799172275918	9.00562454919388	9.09803208296053	8.90689059560852	9.03342300153745	9	9.00562454919388	9.09011241966429
"U2AF1"	7.98868468677217	7.94836723158468	8.17492568250068	8.04984854945056	8.16992500144231	8.37937836707126	8.31288295528435	8.01680828768655	8.33091687811462
"RAB39B"	7.58496250072116	7.69348695749933	7.54689445988764	7.66533591718518	7.53915881110803	7.40087943628218	7.4178525148859	7.71424551766612	7.76155123244448
"IMP4"	8.38370429247405	8.42206476617281	8.37937836707126	8.34872815423108	8.34429590791582	8.24792751344359	8.35755200461808	8.37068740680722	8.40514146313634
"RBM42"	7.25738784269265	7.15987133677839	7.17990909001493	7.05528243550119	7.16992500144231	6.97727992349992	7.07681559705083	7.21916852046216	7.34872815423108
"MEAF6"	8.16992500144231	8.23840473932508	8.12928301694497	8.09275714091985	8.11374216604919	7.94251450533924	8.10328780841202	8.21916852046216	8.16490692667569
"ASF1A"	8.48784003382305	8.38370429247405	8.39660478118186	8.31288295528435	8.38801728534514	8.37068740680722	8.33985000288462	8.4262647547021	8.4093909361377
"NAGK"	8.92184093707449	8.90689059560852	8.71080643369935	8.90388184573618	8.8073549220576	8.94251450533924	8.82972273508606	8.83920378809694	8.84862294042934
"POLA2"	8.17492568250068	8.15987133677839	8.17990909001493	8.08746284125034	8.1548181090521	8.11374216604919	8.25738784269265	8.27146302790437	8.24317398347295
"POLRMT"	7.876516946565	7.72109918870719	7.8008998999203	7.88264304936184	7.79441586635011	7.71424551766612	7.64385618977472	7.86418614465428	7.52356195605701
"ADAM10"	8.0389189892923	8.06069593168755	7.99435343685886	7.88874324889826	7.98868468677217	7.53138146051631	7.90689059560852	8.03342300153745	7.99435343685886
"C8ORF33"	7.40087943628218	7.3037807481771	7.4093909361377	7.32192809488736	7.37503943134692	7.11894107272351	7.34872815423108	7.38370429247405	7.33091687811462
"IREB2"	8.78790255939143	8.58496250072116	8.66177809777199	8.61838550225861	8.65105169117893	8.43045255166553	8.60362634498619	8.8008998999203	8.66533591718518
"ARHGAP35"	7.88874324889826	7.83289001416474	7.95419631038687	7.97154355395077	7.91886323727459	7.74819284958946	7.85798099512757	7.90086680798075	7.97154355395077
"CASP8"	7.74146698640115	7.98868468677217	8.38370429247405	8.01122725542325	7.98299357469431	7.99435343685886	8.36194377373524	7.78135971352466	8.13955135239879
"SMS"	8.86727873970966	8.78463484555752	8.86727873970966	8.84549005094438	8.82336724004623	8.82972273508606	8.86108690599539	8.87344411251538	8.80413102118332
"FAM134C"	6.83289001416474	6.94251450533924	6.78135971352466	6.76818432477693	6.7279204545632	7.2667865406949	6.76818432477693	6.7279204545632	6.84549005094437
"LEF1"	7.03342300153745	7.02236781302845	7.04439411935845	7.07681559705083	7.10852445677817	6.62497817956904	6.96578428466209	7.07681559705083	6.97727992349992
"BTF3L4"	6.28725064325462	6.47897180503294	6.56224242422107	6.10433665981474	6.45779126025604	6.4708621994137	6.63081315229913	6.08958289312471	6.6724253419715
"WDR4"	7.53915881110803	7.31288295528436	7.40087943628218	7.55458885167764	7.38370429247405	7.38370429247405	7.34872815423108	7.33985000288462	7.2667865406949
"ABCD3"	8.30833903013941	8.38801728534514	8.33091687811462	8.49185309632967	8.33985000288462	7.99435343685886	8.3264294871223	8.37937836707126	8.25266543245025
"UFSP2"	8.2807707701306	8.29462074889163	8.25266543245025	8.33985000288462	8.24317398347295	7.70043971814109	8.11894107272351	8.37068740680722	8.19475685442225
"RUFY1"	7.58496250072116	7.62935662007961	7.59245703726808	7.75488750216347	7.70043971814109	7.39231742277876	7.57742882803575	7.74819284958946	7.56224242422107
"LSM8"	7.5077946401987	7.70735913208088	7.56985560833095	7.5077946401987	7.52356195605701	6.49024921062709	7.4262647547021	7.52356195605701	7.60733031374961
"SLC43A3"	7.4757334309664	7.467605550083	7.49185309632967	7.4178525148859	7.59245703726808	7.33985000288462	7.45121111183233	7.63662462054365	7.35755200461808
"ANAPC1"	8.54303182025524	8.55842071326866	8.50382573799575	8.49585502688717	8.49585502688717	8.21916852046216	8.47167521439204	8.50382573799575	8.54689445988764
"AP1S2"	6.24222139509837	6.0639343057541	6.27052894238072	6.12928301694497	6.07681559705083	5.24412594328373	6.00450139223494	6.08533966935737	6.18784690943957
"SCRN2"	6.07253459972295	5.98641093525204	5.94251450533924	6.01346225980656	5.93073733756289	5.70873904135958	5.77873424411784	6.05961485629722	5.89481776330794
"MBLAC2"	7.20945336562895	7.39231742277876	7.21916852046216	7.15987133677839	7.33985000288462	7.14974711950468	7.06608919045777	7.27612440527424	7.2667865406949
"CHUK"	6.84549005094437	6.656782364219	6.8073549220576	6.94251450533924	6.7279204545632	6.57591736111815	6.70043971814109	6.74146698640115	6.68650052718322
"REPS1"	7.27612440527424	7.39231742277876	7.49185309632967	7.38370429247405	7.43462822763672	7.05528243550119	7.4093909361377	7.4178525148859	7.52356195605701
"PCNT"	6.88264304936184	6.85798099512757	6.85798099512757	6.84549005094437	6.76818432477693	6.456149034648	6.84549005094437	6.90689059560852	7.14974711950468
"MOSPD2"	6.3110671022556	6.15785216914174	6.08533966935737	6.30560578958543	6.0746766862945	5.88752527074159	5.91647664443772	6.16188768237689	6.10013667128545
"RNF13"	7.15987133677839	7.40087943628218	7.15987133677839	7.20945336562895	7.23840473932508	7.06608919045777	7.12928301694497	7.20945336562895	7.25738784269265
"BIN3"	8.71080643369935	8.68650052718322	8.70735913208088	8.6582114827518	8.59245703726808	8.62205181945638	8.66177809777199	8.66888498426625	8.73131903102506
"PIK3CD"	8.61102479730735	8.5274770060604	8.47167521439204	8.6582114827518	8.46352437327118	8.27612440527424	8.4594316186373	8.6724253419715	8.51963625284321
"SPC24"	7.4178525148859	7.65105169117893	6.84549005094437	7.63662462054365	7.05528243550119	7.06608919045777	6.36457243229586	7.65821148275179	7.25738784269265
"MRPL15"	7.7279204545632	7.65821148275179	7.62935662007961	7.75488750216347	7.61470984411521	7.5077946401987	7.54689445988764	7.76818432477693	7.70735913208088
"SEC11A"	8.16490692667569	8.17990909001493	8.07681559705083	8.17990909001493	8.06608919045777	8.06069593168755	7.94251450533924	8.14974711950468	8.24792751344359
"TST"	7.77478705960117	7.99435343685886	7.7279204545632	7.92481250360578	7.68650052718322	7.70735913208088	7.72109918870719	7.88264304936184	7.88874324889826
"ELP4"	7.45121111183233	7.25738784269265	7.4093909361377	7.15987133677839	7.33091687811462	7.16992500144231	7.19967234483636	7.33985000288462	7.17990909001493
"APTX"	6.78135971352466	6.64673869830785	6.50462039240355	6.60436789989375	6.65391987311942	7.04439411935845	6.61028665708102	6.6724253419715	6.44128427192704
"SMG7"	7.28540221886225	7.04439411935845	7.12928301694497	6.98868468677217	7.11894107272351	6.82017896241519	6.96578428466209	7.2667865406949	7.02236781302845
"DCAF7"	6.83289001416474	6.45450493755737	6.71424551766612	6.90689059560852	6.71424551766612	6.64961545906341	6.6724253419715	6.8073549220576	6.60733031374961
"TM9SF3"	8.09275714091985	8.23840473932508	7.97727992349992	8.02790599656988	7.96578428466209	7.63662462054365	7.8008998999203	8.01680828768655	8.27146302790437
"USP8"	7.4757334309664	7.5077946401987	7.54689445988764	7.44294349584873	7.55458885167764	7.33985000288462	7.5077946401987	7.52356195605701	7.53915881110803
"COMMD10"	6.14363830992204	6.04875931191986	5.97269265400426	5.94485844580754	5.95652136333312	6.06608919045777	5.96578428466209	5.94016675048282	6.32912359629157
"CAMSAP1"	6.8073549220576	6.68650052718322	6.6724253419715	6.71424551766612	6.63952159951083	5.57893871309339	6.64529816394863	6.65391987311942	6.25361115194717
"RPA3"	6.45779126025604	6.53760669149529	6.52356195605701	6.68650052718322	6.42290574261218	6.17990909001493	6.4093909361377	6.43629511983936	6.38715571766298
"HVCN1"	6.04439411935845	5.81506301719287	6.18586654531133	6.0574502721839	6.15583017155653	5.5077946401987	6.22110372536788	6.16992500144231	6.19967234483636
"SMIM7"	5.67807190511264	6.24031432933371	5.93073733756289	5.86294724802092	6.07895134139482	5.44294349584873	5.91886323727459	6.18189764310839	5.94485844580754
"F5"	5.72246602447109	5.88264304936184	5.36457243229586	5.79701297783614	5.54225804976692	5.54843662469604	5.51412226017071	5.79960542245267	5.88996019965864
"ITGA4"	6.71424551766612	6.76818432477693	6.7279204545632	6.8073549220576	6.78135971352466	6.00674683244058	6.55918586578773	6.76818432477693	6.71424551766612
"NDUFS6"	5.75488750216347	5.73063995591679	5.70321146739115	5.76553474636298	5.69209237542757	5.32912359629157	5.56376827845203	5.80219321694183	5.38887833881199
"EIPR1"	6.42794133250948	6.18982455888002	6.36106648879432	6.34695688937888	6.14363830992204	5.97039353791468	6.35402893805439	6.39231742277876	6.45779126025604
"CD72"	6.61323695471633	6.35931031689044	6.28540221886225	6.43462822763672	6.58646452588639	6.68650052718322	6.2364926183813	6.59842476052772	6.49345520092618
"RAPGEF1"	6.90689059560852	6.96578428466209	7.01122725542325	7.14974711950468	6.98868468677217	6.84549005094437	7.05528243550119	7.08746284125034	6.93073733756289
"MIF"	6.41616416473313	6.5298209465287	6.42794133250948	6.43962313755712	6.60584986719498	5.95419631038687	6.2364926183813	6.59842476052772	6.467605550083
"GOLGA5"	3.63226821549951	3.72246602447109	3.6667565918848	3.21723071622067	3.12101540096137	3.53605290024021	3.62058641045188	3.63226821549951	3.16992500144231
"DNAJC30"	6.56224242422107	6.55305325276641	6.5713734359732	6.70043971814109	6.63226821549951	6.53760669149529	6.36806987653208	6.64241277290506	6.57742882803575
"TAF12"	4.52356195605701	4.36457243229586	4.34340782229781	4.70597790168252	4.33628338786443	3.36457243229586	4.25550073314839	4.58496250072116	4.05311133645956
"PFN2"	5.54843662469604	5.63517394667492	5.30012372456901	5.32553033156756	5.29278174922785	5.22496636500027	5.16188768237689	5.50143914515887	5.41616416473313
"C17ORF62"	5.42290574261218	5.5453506448223	5.39574832817903	5.56985560833095	5.24031432933371	5.80992886572143	5.53605290024021	5.43629511983936	5.40599235967584
"AKAP11"	4.35049724708413	4.27052894238072	3.78659636189081	4.41953889151378	4.20163386116965	4.20945336562895	3.85798099512757	4.50462039240355	4.14567745519564
"NFYB"	5.6409679104499	5.96347412397489	6.14159627838382	5.90207357931074	5.93545974780529	5.94251450533924	6.10223819393074	5.74146698640115	6.16188768237689
"CXXC1"	6.29829173062012	6.38543103719352	6.3037807481771	6.41447383643093	6.34872815423108	6.34518344718767	6.07895134139482	6.21916852046216	6.38715571766298
"ATF2"	7.17990909001493	7.3037807481771	7.14974711950468	7.2667865406949	7.13955135239879	6.89481776330794	7.05528243550119	7.24792751344359	7.29462074889163
"IP6K1"	5.03121873061072	5.26303440583379	5.03121873061072	5.21334728173344	4.92124588858559	5.20554891117303	5.01792190799726	4.95884267524324	5.22881869049588
"DUS2"	5.32912359629157	5.5077946401987	5.3327079336406	5.25171909260596	5.41953889151378	5.23266075679027	5.0746766862945	5.5668151540109	5.09592441999854
"EYA4"	5.0703893278914	5.27426166125705	5.5453506448223	5.3819754785573	5.75488750216347	5.83289001416474	5.5668151540109	5.57288966842058	5.52356195605701
"RNF4"	4.88752527074159	4.64385618977472	4.90207357931074	4.8972404255748	4.95419631038687	4.5909612413426	4.70043971814109	4.8972404255748	4.76553474636298
"LARGE2"	4.05311133645956	3.56071495447448	4.06177619758669	3.91647664443772	4.06177619758669	4.67807190511264	3.71149490665009	3.99095486039699	3.79701297783614
"SERPINB2"	4.71699089440494	5.4262647547021	4.31469652565629	3.64385618977472	4.30012372456901	6.54997714277182	4.27798474729977	3.98185265328974	4.26303440583379
"MED16"	3.01792190799726	3.52356195605701	3.13750352374994	3.32192809488736	3.56071495447448	0	3.05311133645956	2.98185265328974	3.35049724708413
"MKI67"	13.3988772686283	13.385458001188	13.3988772686283	13.344434621924	13.3988772686283	13.1707075013481	13.3988772686283	13.3988772686283	13.3719127412241
"TLN1"	12.6236529080529	12.6029307909152	12.6553071015105	12.6530689765799	12.6508273741388	12.4895971223893	12.6642250408379	12.6928334150008	12.6575417597034
"PDIA4"	12.3362275894834	12.4437206006566	12.3693247024073	12.3080545590666	12.3137333502638	12.2908828224296	12.3501104433479	12.333434915284	12.4280984118325
"ATP1A1"	11.8221724614762	11.8653466448168	11.8221724614762	11.8061468033205	11.8419573990995	11.5464121951194	11.7817695118631	11.8845521339872	11.7817695118631
"KHSRP"	11.5220910688871	11.5464121951194	11.5938579388582	11.5171772526895	11.5512276035983	11.3559016383284	11.5985178106126	11.5512276035983	11.5608104687279
"PHGDH"	11.4152135987653	11.5512276035983	11.4152135987653	11.5891829670394	11.4568677383803	11.4152135987653	11.3885555039826	11.5122466428292	11.5220910688871
"PDCD6IP"	11.5608104687279	11.5318687751776	11.5703301010308	11.5844927969759	11.5560269927247	11.2708792953288	11.6261653199045	11.5655781367843	11.5122466428292
"YARS"	11.7402023887679	11.8497960222456	11.7444134105577	11.8769005910403	11.7694246415528	11.7402023887679	11.7359790396134	11.7735513464285	11.7694246415528
